Name,US $ TO AUSTRALIAN $ (WMR) - EXCHANGE RATE,CANADIAN $ TO US $ (WMR) - EXCHANGE RATE,SWISS FRANC TO US $ (WMR) - EXCHANGE RATE,DANISH KRONE TO US $ (WMR) - EXCHANGE RATE,US $ TO ECU/EURO (WMR) - EXCHANGE RATE,US $ TO UK £ (WMR) - EXCHANGE RATE,JAPANESE YEN TO US $ (WMR) - EXCHANGE RATE,NORWEGIAN KRONE TO US $ (WMR) - EXCHANGE RATE,US $ TO NEW ZEALAND $ (WMR) - EXCHANGE RATE,SWEDISH KRONA TO US $ (WMR) - EXCHANGE RATE,BRAZILIAN REAL TO US $ (WMR) - EXCHANGE RATE,CZECH KORUNA TO US $ (WMR) - EXCHANGE RATE,HUNGARIAN FORINT TO US $ (WMR) - EXCHANGE RATE,SOUTH KOREAN WON TO US $ (WMR) - EXCHANGE RATE,MEXICAN PESO TO US $ (WMR) - EXCHANGE RATE,POLISH ZLOTY TO US $ (WMR) - EXCHANGE RATE,SINGAPORE $ TO US $ (WMR) - EXCHANGE RATE,NEW TURKISH LIRA TO US $ (WMR) - EXCHANGE RATE,TAIWAN NEW $ TO US $ (WMR) - EXCHANGE RATE,SOUTH AFRICA RAND TO US $ (WMR) - EXCHANGE RATE,CHILEAN PESO TO US $ (WMR) - EXCHANGE RATE,CHINESE YUAN TO US $ (WMR) - EXCHANGE RATE,HONG KONG $ TO US $ (WMR) - EXCHANGE RATE,INDONESIAN RUPIAH TO US $ (WMR) - EXCHANGE RATE,ISRAELI SHEKEL TO US $ (WMR) - EXCHANGE RATE,INDIAN RUPEE TO US $ (WMR) - EXCHANGE RATE,MALAYSIAN RINGGIT TO US $ (WMR) - EXCHANGE RATE,PHILIPPINE PESO TO US $ (WMR) - EXCHANGE RATE,RUSSIAN ROUBLE TO US $ (WMR) - EXCHANGE RATE,THAI BAHT TO US $ (WMR) - EXCHANGE RATE,KUWAITI DINAR TO US $ (WMR) - EXCHANGE RATE,SAUDI RIYAL TO US $ (WMR) - EXCHANGE RATE,UAE DIRHAM TO US $ (WMR) - EXCHANGE RATE
27/06/2001,0.5177,1.5167,1.7676,8.6604,0.8599,1.41345,124.075,9.1889,0.4147,10.746,2.331,39.368,281.73,1297.5,9.04,3.9481,1.821,1.256,34.45,8.036,625.25,8.2768,7.7996,11395,4.167,46.99,3.8,52.28,29.1375,45.23,0.3079,3.7504,3.673
28/06/2001,0.5109,1.5246,1.791,8.776,0.8485,1.4089,124.915,9.2908,0.412,10.8168,2.291,39.83739,285.8198,1303,9.1,3.9804,1.8235,1.255,34.47,8.0525,626.65,8.277,7.7998,11447.5,4.168,47.01,3.8,52.4,29.13399,45.28,0.3082,3.7504,3.673
29/06/2001,0.5081,1.5176,1.7975,8.794,0.8466,1.40635,124.72,9.3359,0.4019,10.8854,2.3095,39.97699,287.8499,1300.5,9.0875,4.0105,1.822,1.255,34.43,8.0614,628.55,8.2767,7.7999,11390,4.17,47.04,3.8,52.425,29.14699,45.28,0.3082,3.7504,3.673
02/07/2001,0.51,1.5153,1.7975,8.7976,0.8463,1.41535,124.32,9.3758,0.4055,10.9224,2.3245,39.935,286.585,1300,9.019,4.0017,1.8224,1.283,34.42,8.0216,631.75,8.277,7.7998,11320,4.1807,47.13,3.8,52.75,29.185,45.31999,0.3081,3.7505,3.673
03/07/2001,0.5152,1.5084,1.7977,8.7939,0.8467,1.40725,124.525,9.3587,0.4076,10.8873,2.337,39.86719,286.1848,1292.5,9.025,3.9925,1.8227,1.2745,34.4,8.0138,630.45,8.2767,7.7999,11322,4.181,47.12,3.8,52.925,29.20099,45.42999,0.3082,3.7504,3.673
04/07/2001,0.5188,1.5118,1.7977,8.8014,0.8458,1.4062,124.45,9.3728,0.4065,10.8898,2.388,39.87289,284.5398,1295.5,9.0545,4.0016,1.824,1.276,34.43,8.0812,639.55,8.2769,7.7999,11365,4.181,47.11,3.8,52.95,29.20099,45.48999,0.3081,3.7505,3.6729
05/07/2001,0.5167,1.5105,1.8182,8.8913,0.8369,1.3994,125.725,9.4241,0.4052,11.0049,2.4195,40.34239,289.7749,1295.5,9.042,4.0327,1.825,1.2795,34.46,8.1661,648.55,8.2767,7.7998,11357,4.193,47.13,3.8,52.975,29.19499,45.48999,0.3086,3.7504,3.6729
06/07/2001,0.507,1.5173,1.7995,8.8122,0.8445,1.4063,126.04,9.3991,0.4027,10.9722,2.5,40.45,297.1499,1296.5,9.155,4.1848,1.8278,1.3375,34.47,8.2033,647.45,8.2768,7.7999,11330,4.2019,47.12,3.8,52.87,29.20599,45.355,0.3083,3.7505,3.6729
09/07/2001,0.5074,1.5224,1.7931,8.7655,0.8492,1.40955,125.435,9.3376,0.4064,10.9495,2.4475,40.0024,298.4099,1295.5,9.125,4.3512,1.828,1.307,34.55,8.2013,641.25,8.2767,7.7998,11329.5,4.198,47.14,3.8,52.82,29.13599,45.42999,0.308,3.7505,3.6729
10/07/2001,0.5106,1.5201,1.7796,8.6968,0.8559,1.4113,125.45,9.2794,0.4069,10.8491,2.4965,39.5952,293.9148,1299.05,9.122,4.3327,1.8346,1.308,34.65,8.23,646.35,8.277,7.7999,11352,4.19,47.14,3.8,52.97,29.25099,45.465,0.3079,3.7504,3.6728
11/07/2001,0.5063,1.5283,1.7619,8.641,0.8613,1.41435,124.145,9.2732,0.4055,10.8035,2.542,39.40849,298.7449,1308.25,9.283,4.3806,1.8353,1.38,34.95,8.2588,666.25,8.2769,7.7998,11340,4.203,47.15,3.8,53.085,29.213,45.56999,0.3076,3.7506,3.673
12/07/2001,0.5045,1.5273,1.7739,8.7308,0.8525,1.40605,123.9,9.3202,0.4038,10.8737,2.5475,39.65929,301.7598,1300.85,9.3225,4.3108,1.8342,1.325,34.95,8.2614,670.45,8.2769,7.7998,11360,4.203,47.15,3.8,53.08,29.215,45.56999,0.3077,3.7504,3.673
13/07/2001,0.5078,1.5388,1.7749,8.7394,0.8517,1.4007,124.795,9.3328,0.4069,10.8284,2.559,39.7112,299.1848,1308,9.371,4.2429,1.8368,1.3345,34.97,8.248,670.05,8.2767,7.7997,11330,4.2005,47.16,3.8,53.08,29.20999,45.64999,0.3079,3.7505,3.6728
16/07/2001,0.5102,1.5409,1.7685,8.7072,0.855,1.3999,125.355,9.3409,0.4083,10.7685,2.6005,39.5439,297.1699,1312,9.3025,4.2173,1.8357,1.4,34.95,8.24,669.25,8.2767,7.7999,11340,4.203,47.15,3.8,53.645,29.23999,45.75,0.3079,3.7504,3.6729
17/07/2001,0.5059,1.5393,1.7773,8.7431,0.8515,1.4004,125.075,9.3861,0.4062,10.8191,2.5345,39.70349,295.9849,1314,9.187,4.2025,1.8337,1.44,35,8.2458,661.65,8.2769,7.7999,11335,4.211,47.11,3.8,53.95,29.24699,45.75,0.308,3.7504,3.6729
18/07/2001,0.5142,1.535,1.7283,8.547,0.8713,1.41525,124.385,9.1949,0.4106,10.6118,2.4585,38.9182,285.8699,1311.5,9.124,4.2076,1.8301,1.365,35.02,8.2099,654.75,8.277,7.7999,11275,4.217,47.14,3.8,53.8,29.252,45.77499,0.3072,3.7505,3.673
19/07/2001,0.5131,1.5387,1.7318,8.5621,0.8697,1.4169,123.495,9.1926,0.4136,10.6471,2.506,39.00769,286.2949,1304.25,9.1975,4.2229,1.8254,1.3425,35.02,8.265,668.45,8.2768,7.7999,11249,4.202,47.11,3.8,53.2,29.28999,45.70499,0.3072,3.7503,3.673
20/07/2001,0.5061,1.5433,1.7235,8.5325,0.8729,1.42825,123.1,9.1633,0.4082,10.6347,2.4695,38.8297,285.3799,1305.7,9.185,4.2221,1.8232,1.3255,34.95,8.2645,663.75,8.2768,7.7998,11140,4.198,47.12,3.8,53.2,29.28299,45.79999,0.3069,3.7505,3.673
23/07/2001,0.5075,1.5467,1.7359,8.5796,0.868,1.4194,124.22,9.208,0.4093,10.7102,2.4135,39.00349,285.855,1308,9.132,4.2113,1.8257,1.3225,34.9,8.2193,661.15,8.277,7.7998,10275,4.195,47.12,3.8,53.43,29.284,45.75499,0.3072,3.7506,3.673
24/07/2001,0.5076,1.5394,1.724,8.5136,0.8744,1.42005,124.06,9.1643,0.4103,10.6571,2.4205,38.7603,282.6699,1309.5,9.097,4.1861,1.8186,1.3225,34.9,8.1895,660.3,8.2773,7.7997,9900,4.1955,47.12,3.8,53.55,29.29399,45.715,0.307,3.7506,3.673
25/07/2001,0.508,1.5365,1.7142,8.4687,0.8792,1.42755,123.575,9.1191,0.4128,10.618,2.493,38.5571,280.1299,1312.5,9.163,4.2003,1.8173,1.3295,34.82,8.2036,664.65,8.277,7.7998,10050,4.197,47.14,3.8,53.6,29.24799,45.715,0.3068,3.7505,3.6729
26/07/2001,0.5084,1.5345,1.7233,8.4924,0.8768,1.42735,123.82,9.1278,0.4119,10.6168,2.4965,38.67409,280.9148,1295,9.1635,4.1961,1.8041,1.311,34.77,8.153,666.45,8.2771,7.7998,10050,4.198,47.105,3.8,53.47,29.26399,45.7,0.3069,3.7505,3.6729
27/07/2001,0.5051,1.535,1.7279,8.5252,0.8734,1.4236,123.76,9.1436,0.411,10.6077,2.5005,38.76399,282.9148,1300.25,9.191,4.2173,1.7959,1.3375,34.72,8.1898,670.15,8.277,7.7997,9962.5,4.201,47.14,3.8,53.45,29.27899,45.64,0.307,3.7504,3.673
30/07/2001,0.5055,1.5304,1.7266,8.5075,0.8752,1.4246,125.165,9.1299,0.4122,10.5988,2.44,38.70769,282.3799,1304.75,9.135,4.228,1.8048,1.3255,34.72,8.2188,663.95,8.2767,7.7996,9700,4.2056,47.14,3.8,53.375,29.31499,45.73,0.3071,3.7505,3.6729
31/07/2001,0.5073,1.5284,1.7274,8.5138,0.875,1.42515,124.885,9.1383,0.4112,10.6269,2.4275,38.83369,283.48,1298,9.14,4.2492,1.8019,1.32975,34.75,8.2678,668.55,8.277,7.7997,9500,4.212,47.13,3.8,53.55,29.353,45.7,0.3072,3.7504,3.673
01/08/2001,0.5156,1.537,1.7172,8.4746,0.879,1.432,124.755,9.1075,0.4158,10.5717,2.492,38.6456,282.6399,1296.75,9.2,4.2602,1.8037,1.3295,34.72,8.2476,677.45,8.2769,7.7997,9625,4.214,47.11,3.8,53.75,29.34399,45.71999,0.3069,3.7504,3.673
02/08/2001,0.5199,1.5386,1.7114,8.4456,0.8819,1.43195,123.68,9.0577,0.4185,10.4502,2.491,38.5248,282.115,1288.5,9.175,4.2725,1.7778,1.344,34.66,8.232,676.45,8.2768,7.7993,9625,4.218,47.1,3.8,53.625,29.34599,45.62999,0.3067,3.7504,3.6729
03/08/2001,0.5185,1.5355,1.7024,8.4079,0.8857,1.4293,123.425,9.0028,0.4197,10.3464,2.4995,38.40469,279.8599,1288.5,9.16,4.2374,1.7756,1.3425,34.6,8.2409,672.15,8.2768,7.799,9515,4.217,47.12,3.8,53.425,29.377,45.42499,0.3065,3.7504,3.673
06/08/2001,0.5173,1.5272,1.7124,8.4583,0.8804,1.41885,123.855,9.0579,0.4186,10.4197,2.4675,38.52509,280.5298,1288.5,9.135,4.2414,1.7817,1.359,34.62,8.3049,673.75,8.277,7.7988,9390,4.225,47.11,3.8,53.225,29.34999,45.42499,0.3069,3.7504,3.6728
07/08/2001,0.5156,1.5336,1.7179,8.4887,0.8768,1.4178,123.79,9.087,0.4183,10.4528,2.441,38.61139,282.2649,1287.5,9.132,4.2308,1.7801,1.363,34.65,8.2843,676.35,8.2772,7.7991,9355,4.234,47.12,3.8,53.3,29.32199,45.48,0.3068,3.7504,3.673
08/08/2001,0.5173,1.5313,1.7176,8.4928,0.8764,1.41395,123.085,9.0775,0.4205,10.4376,2.4705,38.5748,281.3398,1285,9.097,4.2186,1.7763,1.3765,34.6,8.2927,681.55,8.2773,7.7995,9330,4.2255,47.14,3.8,53.2,29.355,45.39999,0.3068,3.7504,3.6729
09/08/2001,0.5131,1.5368,1.696,8.3736,0.8887,1.42135,123.065,8.9924,0.4237,10.3027,2.4685,38.12029,277.7549,1288.5,9.089,4.2107,1.7762,1.384,34.65,8.2688,679.15,8.2773,7.7995,9200,4.245,47.13,3.8,52.95,29.35799,45.41499,0.3064,3.7504,3.6728
10/08/2001,0.5146,1.5404,1.6896,8.3119,0.8954,1.42665,121.86,8.987,0.4262,10.265,2.4895,37.86789,275.7649,1281.5,9.133,4.1925,1.7599,1.3905,34.62,8.2365,680.85,8.2768,7.7991,9110,4.241,47.12,3.8,51.85,29.334,45.26999,0.3061,3.7504,3.673
13/08/2001,0.5172,1.5389,1.6863,8.2841,0.8985,1.4219,122.225,9.0006,0.4281,10.2596,2.4925,37.72679,274.1948,1284.5,9.0825,4.2321,1.7581,1.3995,34.6,8.2829,684.45,8.2771,7.7993,8550,4.228,47.12,3.8,51.23,29.34399,45.14,0.3061,3.7505,3.6729
14/08/2001,0.5167,1.5404,1.6902,8.2939,0.8974,1.4208,121.795,8.9957,0.4277,10.2764,2.5175,37.68669,275.8799,1288.5,9.125,4.2429,1.7575,1.446,34.58,8.2866,688.65,8.2773,7.7997,8485,4.236,47.1175,3.8,51.2,29.355,44.89999,0.306,3.7504,3.673
15/08/2001,0.5268,1.5309,1.6661,8.1694,0.9111,1.4381,119.93,8.9024,0.433,10.1397,2.5005,37.1749,276.125,1288.5,9.097,4.2591,1.7464,1.475,34.55,8.2396,691.85,8.2771,7.7998,8775,4.241,47.11,3.8,51,29.35999,44.87,0.3055,3.7504,3.6729
16/08/2001,0.5276,1.5305,1.6637,8.1561,0.9128,1.4431,120.175,8.879,0.4354,10.1693,2.4895,37.20969,280.0249,1279,9.082,4.2608,1.7466,1.455,34.5,8.24,691.65,8.277,7.7997,8750,4.231,47.11,3.8,50.98,29.37299,44.64499,0.3054,3.7504,3.673
17/08/2001,0.5354,1.5413,1.6569,8.1236,0.9166,1.44405,120.28,8.8563,0.4404,10.1741,2.519,37.14749,279.5198,1286,9.115,4.296,1.7525,1.438,34.55,8.277,678.25,8.2768,7.7998,8750,4.23,47.12,3.8,51.2,29.37199,44.83499,0.3053,3.7504,3.673
20/08/2001,0.5321,1.5457,1.6628,8.16,0.9125,1.44445,120.68,8.9049,0.4368,10.3425,2.53,37.30688,280.5,1287,9.132,4.283,1.7587,1.429,34.6,8.3141,677.85,8.2768,7.7998,8525,4.238,47.13,3.8,51.3,29.37999,44.89,0.3054,3.7492,3.673
21/08/2001,0.5316,1.548,1.6625,8.1612,0.9126,1.4481,119.795,8.879,0.4368,10.3452,2.536,37.35139,280.5999,1283.8,9.12,4.2754,1.7547,1.4405,34.57,8.3786,674.05,8.2768,7.7998,8542.5,4.235,47.13,3.8,51.225,29.364,44.65999,0.3052,3.7505,3.6729
22/08/2001,0.5369,1.5448,1.6505,8.0886,0.921,1.45575,119.775,8.8116,0.4439,10.2465,2.528,37.30119,278.4648,1282,9.117,4.2563,1.752,1.4575,34.6,8.3776,668.75,8.2769,7.7997,8615,4.232,47.13,3.8,50.95,29.37599,44.605,0.305,3.7505,3.6729
23/08/2001,0.5321,1.5429,1.6629,8.1566,0.9131,1.4468,120.175,8.8988,0.44,10.3239,2.532,37.5172,275.71,1283.5,9.119,4.2181,1.7554,1.4735,34.62,8.3565,666.3,8.2768,7.7996,8725,4.231,47.12,3.8,51.05,29.37199,44.62999,0.3053,3.7505,3.673
24/08/2001,0.5299,1.5404,1.6642,8.1539,0.913,1.4464,120,8.8768,0.4385,10.2714,2.5535,37.51649,276.5298,1282,9.152,4.2282,1.7483,1.457,34.62,8.365,662.75,8.2773,7.7998,8695,4.23,47.12,3.8,51.05,29.37799,44.37999,0.3052,3.7505,3.673
27/08/2001,0.5283,1.5429,1.6707,8.1851,0.9095,1.4429,120.065,8.8889,0.4384,10.2958,2.558,37.57489,277.8599,1280.5,9.108,4.2501,1.7486,1.422,34.59,8.4056,663.05,8.277,7.7999,8735,4.23,47.14,3.8,51.15,29.36299,44.23999,0.3054,3.7505,3.6729
28/08/2001,0.5279,1.5397,1.668,8.1858,0.9094,1.4483,120.7,8.8756,0.4376,10.3159,2.564,37.6368,279.3848,1280.5,9.139,4.2471,1.7542,1.395,34.59,8.3693,666.6,8.2768,7.7999,9030,4.25,47.14,3.8,51.2,29.35699,44.34499,0.3052,3.7504,3.6729
29/08/2001,0.5296,1.5442,1.6676,8.1779,0.9103,1.4519,119.5,8.8588,0.4414,10.3675,2.5485,37.58589,277.8899,1281.4,9.1445,4.2377,1.7461,1.378,34.57,8.3288,655.75,8.2769,7.7998,9150,4.247,47.11,3.8,51.2,29.364,44.185,0.3052,3.7504,3.673
30/08/2001,0.5314,1.5459,1.6688,8.1873,0.9092,1.44935,119.99,8.8564,0.4402,10.429,2.5415,37.6698,277.7998,1283.6,9.1605,4.2408,1.7502,1.378,34.55,8.3758,660.85,8.2767,7.7999,8920,4.253,47.13,3.8,51.225,29.43999,44.27499,0.3053,3.7505,3.673
31/08/2001,0.526,1.5501,1.6691,8.1971,0.9084,1.45045,119.005,8.8667,0.437,10.4494,2.551,37.7002,279.2048,1277.5,9.2085,4.2236,1.7415,1.3705,34.53,8.4291,662.45,8.2769,7.7998,8862.5,4.262,47.14,3.8,51,29.41599,44.08499,0.3052,3.7504,3.673
03/09/2001,0.5267,1.5516,1.6732,8.2138,0.9064,1.452,118.755,8.8601,0.4365,10.5012,2.5565,37.74219,277.7998,1279.5,9.199,4.2231,1.7395,1.394,34.54,8.4613,664.65,8.277,7.7998,8987.5,4.262,47.137,3.8,50.96,29.41599,44.03,0.3052,3.75,3.6729
04/09/2001,0.5218,1.5503,1.7002,8.3558,0.8908,1.4461,118.85,8.9068,0.4324,10.6658,2.563,38.29079,283.2148,1282,9.185,4.2532,1.7437,1.4305,34.53,8.4452,663.65,8.2768,7.7998,8990,4.272,47.17,3.8,51.15,29.46999,44.18999,0.3054,3.7503,3.673
05/09/2001,0.5195,1.5597,1.7013,8.3768,0.8885,1.45265,120.395,8.9355,0.4322,10.6745,2.5645,38.4406,283.4048,1283,9.264,4.2528,1.7489,1.413,34.57,8.4935,664.65,8.277,7.7999,9055,4.287,47.15,3.8,51.2,29.476,44.34,0.3057,3.7504,3.673
06/09/2001,0.5217,1.5577,1.6977,8.353,0.8911,1.4523,121.25,8.915,0.435,10.6147,2.593,38.31999,283.5798,1286,9.283,4.2458,1.7517,1.3965,34.6,8.5256,666.55,8.2768,7.7999,9000,4.3,47.17,3.8,51.35,29.45699,44.46999,0.3057,3.7505,3.6729
07/09/2001,0.5189,1.5644,1.6773,8.2384,0.9034,1.46185,120.215,8.845,0.4358,10.5518,2.5825,37.84039,280.4548,1290.15,9.32,4.224,1.7486,1.4075,34.65,8.486,665.85,8.2767,7.7999,9150,4.2948,47.26,3.8,51.4,29.45099,44.57999,0.3052,3.7505,3.673
10/09/2001,0.5123,1.5663,1.6852,8.2743,0.8994,1.45825,120.905,8.8878,0.4303,10.6249,2.596,37.93019,280.6399,1291,9.363,4.2084,1.7505,1.429,34.65,8.5175,667.15,8.2767,7.7999,9075,4.313,47.33,3.8,51.225,29.46199,44.64999,0.3055,3.7504,3.6729
11/09/2001,0.5205,1.5717,1.6564,8.2012,0.9074,1.46925,118.685,8.7393,0.4323,10.5711,2.6525,37.67909,282.75,1296.8,9.49,4.2579,1.7501,1.51,34.67,8.635,691.5,8.2769,7.7998,9090,4.391,47.41,3.8,51.3,29.47499,44.76999,0.3047,3.7504,3.6726
12/09/2001,0.5171,1.5587,1.6609,8.2188,0.9057,1.46325,119.455,8.8249,0.4267,10.5716,2.665,37.70769,283.5999,1284.8,9.46,4.2398,1.7386,1.455,34.458,8.6251,679.65,8.2769,7.799,9040,4.33,47.44,3.8,51.2,29.478,44.405,0.3056,3.7508,3.6729
13/09/2001,0.5148,1.5642,1.6554,8.1956,0.9083,1.4689,118.925,8.8,0.4245,10.5624,2.724,37.5647,281.2449,1290.25,9.474,4.2359,1.738,1.472,34.545,8.6076,680.25,8.2768,7.7998,9102.5,4.3275,47.54,3.8,51.27,29.476,44.23,0.3054,3.751,3.6729
14/09/2001,0.5152,1.5662,1.6259,8.0858,0.9206,1.4691,117.29,8.7376,0.424,10.4587,2.706,37.08459,277.5498,1297.5,9.49,4.2345,1.7324,1.4945,34.57,8.6271,686.05,8.2766,7.7998,9110,4.325,47.8,3.8,51.305,29.4771,44.105,0.3047,3.7509,3.6729
17/09/2001,0.504,1.5665,1.6158,8.0944,0.9195,1.4659,117.68,8.7395,0.4122,10.5308,2.664,37.24399,281.0249,1298.8,9.45,4.2355,1.734,1.539,34.57,8.6514,695.35,8.2767,7.7998,9315,4.361,47.85,3.8,51.265,29.45999,43.95999,0.305,3.7507,3.6729
18/09/2001,0.4956,1.5712,1.6062,8.0741,0.9218,1.4622,117.425,8.6645,0.4096,10.5571,2.6765,37.20099,279.0349,1297,9.445,4.2287,1.7362,1.4955,34.57,8.67,690.5,8.2768,7.7999,9575,4.361,47.97,3.8,51.45,29.45999,44.17,0.3049,3.7507,3.6729
19/09/2001,0.4942,1.5688,1.5917,8.0073,0.9295,1.4681,117.295,8.54,0.411,10.4608,2.7085,36.90089,277.6299,1296.5,9.398,4.1911,1.7408,1.504,34.566,8.6448,690.6,8.2766,7.7992,9605,4.345,48.015,3.8,51.39,29.45499,44.14,0.3046,3.7503,3.673
20/09/2001,0.4937,1.5702,1.5907,8.0272,0.9271,1.4657,116.185,8.5768,0.412,10.5512,2.7385,37.00789,278.9448,1298.65,9.481,4.1627,1.7364,1.5215,34.56,8.6907,695.45,8.2766,7.7995,9445,4.341,47.98,3.8,51.3,29.41599,44.14999,0.3046,3.7503,3.6729
21/09/2001,0.4858,1.5708,1.5759,8.1213,0.916,1.4574,116.605,8.6553,0.4044,10.8489,2.785,37.38739,285.7048,1300,9.485,4.1773,1.7447,1.545,34.56,8.7687,694.45,8.2767,7.7999,9415,4.38,48.03,3.8,51.25,29.42599,44.27499,0.3048,3.751,3.6729
24/09/2001,0.491,1.5689,1.5988,8.1276,0.9151,1.4646,117.475,8.7269,0.4034,10.8322,2.7505,37.34299,285.625,1307.8,9.428,4.1942,1.7653,1.5495,34.575,8.7487,689.55,8.277,7.7997,9455,4.358,47.91,3.8,51.2,29.43599,44.42,0.3049,3.7509,3.6729
25/09/2001,0.4946,1.5688,1.5857,8.0535,0.9235,1.4697,117.39,8.6827,0.4073,10.695,2.7,37.0358,280.7249,1308.2,9.475,4.224,1.7714,1.553,34.57,8.7605,691.45,8.2772,7.7996,9517.5,4.3635,47.86,3.8,51.25,29.42599,44.45999,0.3046,3.7509,3.6729
26/09/2001,0.4897,1.5727,1.604,8.0722,0.9212,1.4749,117.885,8.7519,0.4049,10.7523,2.7295,36.87859,279.3398,1304.25,9.532,4.2007,1.7675,1.55,34.55,8.8726,695.15,8.2769,7.7995,9635,4.364,47.86,3.8,51.35,29.409,44.32999,0.3049,3.7507,3.6729
27/09/2001,0.4872,1.5779,1.6089,8.0803,0.9204,1.4757,119.66,8.7995,0.3998,10.6845,2.7115,36.82919,280.2649,1304.285,9.56,4.2097,1.765,1.54,34.5,8.9839,696.85,8.2769,7.7994,9672.5,4.365,47.86,3.8,51.35,29.45399,44.46999,0.3046,3.7511,3.673
28/09/2001,0.4935,1.5797,1.6165,8.165,0.9107,1.4697,119.13,8.8696,0.4068,10.6679,2.6705,37.23509,281.8799,1309.5,9.513,4.2266,1.7664,1.5305,34.51,9.0078,695.35,8.2768,7.7995,9707.5,4.355,47.85,3.8,51.35,29.46899,44.48,0.3048,3.751,3.6729
01/10/2001,0.4927,1.5763,1.619,8.1207,0.9157,1.47835,120.11,8.826,0.4061,10.6255,2.6875,36.89529,281.2,1309.5,9.523,4.2332,1.7681,1.55,34.55,9.0225,695.75,8.2768,7.7987,10050,4.358,47.98,3.8,51.4,29.45699,44.53,0.3048,3.7504,3.6731
02/10/2001,0.4945,1.5693,1.6198,8.1163,0.9161,1.46625,120.815,8.8176,0.4056,10.6547,2.7015,36.69089,280.8948,1316.25,9.51,4.1986,1.7798,1.571,34.57,9.17,696.15,8.2768,7.7989,10050,4.36,47.98,3.8,51.625,29.487,44.67,0.305,3.7505,3.6729
03/10/2001,0.497,1.5685,1.6101,8.079,0.9204,1.47645,120.715,8.7782,0.4083,10.6262,2.7295,36.5459,279.8098,1318.5,9.519,4.1826,1.7775,1.587,34.56,9.316,697.75,8.2768,7.7991,9905,4.3675,47.91,3.8,51.625,29.5,44.67,0.3047,3.75,3.673
04/10/2001,0.4975,1.5676,1.6252,8.1407,0.9133,1.4769,120.595,8.8181,0.4098,10.6236,2.7265,36.90469,281.5598,1314.5,9.521,4.1754,1.7802,1.603,34.56,9.321,701.85,8.2768,7.7993,9725,4.37,47.99,3.8,51.55,29.52699,44.67,0.3049,3.7506,3.673
05/10/2001,0.5058,1.5637,1.6153,8.0912,0.9189,1.4806,120.265,8.7664,0.4138,10.5665,2.7535,36.66539,279.8398,1313,9.597,4.1519,1.7904,1.599,34.55,9.2331,707.55,8.2768,7.7995,9865,4.35,48,3.8,51.525,29.51799,44.75,0.3047,3.7507,3.6729
08/10/2001,0.5074,1.5615,1.6092,8.0896,0.919,1.4741,119.85,8.7517,0.4159,10.5795,2.7875,36.65129,281.47,1312.3,9.57,4.1677,1.7954,1.62,34.55,9.2751,714.55,8.2767,7.7996,10162.5,4.355,48.13,3.8,51.6,29.51099,44.78,0.3047,3.7504,3.673
09/10/2001,0.5021,1.5625,1.6139,8.0981,0.9182,1.4666,120.08,8.7263,0.4139,10.507,2.7785,36.63148,279.6099,1308.8,9.52,4.1562,1.8059,1.6285,34.55,9.2791,713.15,8.2769,7.8,10000,4.355,48.12,3.8,51.79,29.53499,44.81999,0.3049,3.7507,3.673
10/10/2001,0.5019,1.5679,1.6277,8.1588,0.9114,1.4504,120.305,8.7675,0.4135,10.5725,2.774,36.87659,280.8499,1306.6,9.395,4.1335,1.8146,1.641,34.55,9.2174,714.85,8.2768,7.7998,9985,4.33,48.04,3.8,51.775,29.54799,44.78,0.3052,3.7507,3.6731
11/10/2001,0.4987,1.5662,1.6448,8.2461,0.9019,1.4434,121.355,8.8106,0.4144,10.5411,2.779,37.23259,282.2549,1302.15,9.337,4.1302,1.8189,1.573,34.55,9.1473,706.55,8.2766,7.7999,9937.5,4.31,48.04,3.8,51.725,29.55299,44.75,0.3056,3.7507,3.6731
12/10/2001,0.5007,1.5669,1.6372,8.2095,0.9059,1.45045,121.435,8.7852,0.4149,10.4923,2.781,36.9688,281.2949,1299.25,9.352,4.1396,1.8176,1.6025,34.53,9.136,706.4,8.2765,7.8,9970,4.319,48.02,3.8,51.775,29.50699,44.71999,0.3054,3.7507,3.6731
15/10/2001,0.5133,1.5578,1.6299,8.1974,0.9074,1.4471,121.015,8.7764,0.4194,10.4637,2.775,36.88489,280.5398,1296.9,9.265,4.0908,1.8101,1.611,34.53,8.986,713.55,8.2766,7.8,9965,4.31,48.02,3.8,51.825,29.52199,44.575,0.3053,3.7507,3.6731
16/10/2001,0.5137,1.5618,1.6298,8.1824,0.9089,1.4476,121.23,8.778,0.4195,10.4415,2.76,36.84679,280.1199,1297.5,9.241,4.0852,1.818,1.636,34.53,9.278,708.3,8.2767,7.7999,10000,4.29,48,3.8,51.75,29.54599,44.605,0.3053,3.7507,3.6731
17/10/2001,0.5139,1.5676,1.634,8.2018,0.9067,1.4512,120.935,8.7706,0.4215,10.4175,2.722,36.94719,280.5398,1301.45,9.23,4.092,1.8172,1.6315,34.53,9.3012,704.45,8.2769,7.7999,10012.5,4.315,48,3.8,51.75,29.56099,44.73,0.3053,3.7503,3.673
