Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action to Next Point
32,150,0,-1,-1,0,-2,-2
32,151,-1,-1,0,-2,-2,-2
32,152,-1,0,-2,-2,-2,2
32,153,0,-2,-2,-2,2,2
32,154,-2,-2,-2,2,2,2
32,155,-2,-2,2,2,2,0
32,156,-2,2,2,2,0,-1
32,157,2,2,2,0,-1,2
32,158,2,2,0,-1,2,0
32,159,2,0,-1,2,0,2
32,160,0,-1,2,0,2,0
32,161,-1,2,0,2,0,2
32,162,2,0,2,0,2,-1
32,163,0,2,0,2,-1,0
32,164,2,0,2,-1,0,-3
32,165,0,2,-1,0,-3,-1
32,166,2,-1,0,-3,-1,-2
32,167,-1,0,-3,-1,-2,-2
32,168,0,-3,-1,-2,-2,-2
32,169,-3,-1,-2,-2,-2,-2
32,170,-1,-2,-2,-2,-2,-2
32,171,-2,-2,-2,-2,-2,-2
32,172,-2,-2,-2,-2,-2,2
32,173,-2,-2,-2,-2,2,2
32,174,-2,-2,-2,2,2,2
32,175,-2,-2,2,2,2,2
32,176,-2,2,2,2,2,2
32,177,2,2,2,2,2,0
32,178,2,2,2,2,0,2
32,179,2,2,2,0,2,2
32,180,2,2,0,2,2,2
32,181,2,0,2,2,2,1
32,182,0,2,2,2,1,0
32,183,2,2,2,1,0,-3
32,184,2,2,1,0,-3,2
32,185,2,1,0,-3,2,-2
32,186,1,0,-3,2,-2,-2
32,187,0,-3,2,-2,-2,-2
32,188,-3,2,-2,-2,-2,-2
32,189,2,-2,-2,-2,-2,1
32,190,-2,-2,-2,-2,1,1
32,191,-2,-2,-2,1,1,0
32,192,-2,-2,1,1,0,2
32,193,-2,1,1,0,2,2
32,194,1,1,0,2,2,2
32,195,1,0,2,2,2,2
32,196,0,2,2,2,2,1
32,197,2,2,2,2,1,-1
32,198,2,2,2,1,-1,2
32,199,2,2,1,-1,2,2
32,200,2,1,-1,2,2,2
32,201,1,-1,2,2,2,2
32,202,-1,2,2,2,2,2
32,203,2,2,2,2,2,0
32,204,2,2,2,2,0,-2
32,205,2,2,2,0,-2,-2
32,206,2,2,0,-2,-2,-2
32,207,2,0,-2,-2,-2,-2
32,208,0,-2,-2,-2,-2,-1
32,209,-2,-2,-2,-2,-1,-1
32,210,-2,-2,-2,-1,-1,2
32,211,-2,-2,-1,-1,2,2
32,212,-2,-1,-1,2,2,2
32,213,-1,-1,2,2,2,-2
32,214,-1,2,2,2,-2,1
32,215,2,2,2,-2,1,-3
32,216,2,2,-2,1,-3,0
32,217,2,-2,1,-3,0,-2
32,218,-2,1,-3,0,-2,2
32,219,1,-3,0,-2,2,2
32,220,-3,0,-2,2,2,1
32,221,0,-2,2,2,1,1
32,222,-2,2,2,1,1,1
32,223,2,2,1,1,1,0
32,224,2,1,1,1,0,2
32,225,1,1,1,0,2,0
32,226,1,1,0,2,0,-2
32,227,1,0,2,0,-2,-2
32,228,0,2,0,-2,-2,-2
32,229,2,0,-2,-2,-2,-2
32,230,0,-2,-2,-2,-2,-1
32,231,-2,-2,-2,-2,-1,-1
32,232,-2,-2,-2,-1,-1,-2
32,233,-2,-2,-1,-1,-2,-2
32,234,-2,-1,-1,-2,-2,0
32,235,-1,-1,-2,-2,0,1
32,236,-1,-2,-2,0,1,2
32,237,-2,-2,0,1,2,0
32,238,-2,0,1,2,0,1
32,239,0,1,2,0,1,2
32,240,1,2,0,1,2,2
32,241,2,0,1,2,2,1
32,242,0,1,2,2,1,-2
32,243,1,2,2,1,-2,2
32,244,2,2,1,-2,2,-3
32,245,2,1,-2,2,-3,2
32,246,1,-2,2,-3,2,-2
32,247,-2,2,-3,2,-2,-2
32,248,2,-3,2,-2,-2,-1
32,249,-3,2,-2,-2,-1,2
32,250,2,-2,-2,-1,2,2
32,251,-2,-2,-1,2,2,-1
32,252,-2,-1,2,2,-1,-2
32,253,-1,2,2,-1,-2,-2
32,254,2,2,-1,-2,-2,-2
33,1,0,-2,-2,-2,-2,-2
33,2,-2,-2,-2,-2,-2,-2
33,3,-2,-2,-2,-2,-2,-2
33,4,-2,-2,-2,-2,-2,-2
33,5,-2,-2,-2,-2,-2,-2
33,6,-2,-2,-2,-2,-2,-2
33,7,-2,-2,-2,-2,-2,-2
33,8,-2,-2,-2,-2,-2,-2
33,9,-2,-2,-2,-2,-2,0
33,10,-2,-2,-2,-2,0,2
33,11,-2,-2,-2,0,2,2
33,12,-2,-2,0,2,2,-1
33,13,-2,0,2,2,-1,2
33,14,0,2,2,-1,2,-2
33,15,2,2,-1,2,-2,1
33,16,2,-1,2,-2,1,-1
33,17,-1,2,-2,1,-1,3
33,18,2,-2,1,-1,3,-2
33,19,-2,1,-1,3,-2,0
33,20,1,-1,3,-2,0,-2
33,21,-1,3,-2,0,-2,-2
33,22,3,-2,0,-2,-2,0
33,23,-2,0,-2,-2,0,1
33,24,0,-2,-2,0,1,0
33,25,-2,-2,0,1,0,-1
33,26,-2,0,1,0,-1,-2
33,27,0,1,0,-1,-2,-2
33,28,1,0,-1,-2,-2,-2
33,29,0,-1,-2,-2,-2,-2
33,30,-1,-2,-2,-2,-2,-2
33,31,-2,-2,-2,-2,-2,0
33,32,-2,-2,-2,-2,0,-3
33,33,-2,-2,-2,0,-3,1
33,34,-2,-2,0,-3,1,-2
33,35,-2,0,-3,1,-2,-2
33,36,0,-3,1,-2,-2,1
33,37,-3,1,-2,-2,1,2
33,38,1,-2,-2,1,2,0
33,39,-2,-2,1,2,0,3
33,40,-2,1,2,0,3,-2
33,41,1,2,0,3,-2,1
33,42,2,0,3,-2,1,0
33,43,0,3,-2,1,0,2
33,44,3,-2,1,0,2,2
33,45,-2,1,0,2,2,2
33,46,1,0,2,2,2,-2
33,47,0,2,2,2,-2,-2
33,48,2,2,2,-2,-2,-1
33,49,2,2,-2,-2,-1,3
33,50,2,-2,-2,-1,3,-2
33,51,-2,-2,-1,3,-2,0
33,52,-2,-1,3,-2,0,-3
33,53,-1,3,-2,0,-3,-2
33,54,3,-2,0,-3,-2,-1
33,55,-2,0,-3,-2,-1,2
33,56,0,-3,-2,-1,2,2
33,57,-3,-2,-1,2,2,2
33,58,-2,-1,2,2,2,2
33,59,-1,2,2,2,2,1
33,60,2,2,2,2,1,-2
33,61,2,2,2,1,-2,-2
33,62,2,2,1,-2,-2,-2
33,63,2,1,-2,-2,-2,-2
33,64,1,-2,-2,-2,-2,-2
33,65,-2,-2,-2,-2,-2,2
33,66,-2,-2,-2,-2,2,2
33,67,-2,-2,-2,2,2,2
33,68,-2,-2,2,2,2,-2
33,69,-2,2,2,2,-2,-1
33,70,2,2,2,-2,-1,2
33,71,2,2,-2,-1,2,2
33,72,2,-2,-1,2,2,2
33,73,-2,-1,2,2,2,2
33,74,-1,2,2,2,2,2
33,75,2,2,2,2,2,2
33,76,2,2,2,2,2,2
33,77,2,2,2,2,2,2
33,78,2,2,2,2,2,2
33,79,2,2,2,2,2,2
33,80,2,2,2,2,2,2
33,81,2,2,2,2,2,0
33,82,2,2,2,2,0,-2
33,83,2,2,2,0,-2,-2
33,84,2,2,0,-2,-2,-2
33,85,2,0,-2,-2,-2,-2
33,86,0,-2,-2,-2,-2,-1
33,87,-2,-2,-2,-2,-1,0
33,88,-2,-2,-2,-1,0,2
33,89,-2,-2,-1,0,2,-2
33,90,-2,-1,0,2,-2,-1
33,91,-1,0,2,-2,-1,2
33,92,0,2,-2,-1,2,2
33,93,2,-2,-1,2,2,2
33,94,-2,-1,2,2,2,1
33,95,-1,2,2,2,1,-2
33,96,2,2,2,1,-2,2
33,97,2,2,1,-2,2,2
33,98,2,1,-2,2,2,2
33,99,1,-2,2,2,2,2
33,100,-2,2,2,2,2,-2
33,101,2,2,2,2,-2,-2
33,102,2,2,2,-2,-2,-2
33,103,2,2,-2,-2,-2,-2
33,104,2,-2,-2,-2,-2,-2
33,105,-2,-2,-2,-2,-2,0
33,106,-2,-2,-2,-2,0,2
33,107,-2,-2,-2,0,2,0
33,108,-2,-2,0,2,0,-2
33,109,-2,0,2,0,-2,-2
33,110,0,2,0,-2,-2,2
33,111,2,0,-2,-2,2,-3
33,112,0,-2,-2,2,-3,-2
33,113,-2,-2,2,-3,-2,-2
33,114,-2,2,-3,-2,-2,2
33,115,2,-3,-2,-2,2,3
33,116,-3,-2,-2,2,3,0
33,117,-2,-2,2,3,0,3
33,118,-2,2,3,0,3,-2
33,119,2,3,0,3,-2,-3
33,120,3,0,3,-2,-3,-3
33,121,0,3,-2,-3,-3,-3
33,122,3,-2,-3,-3,-3,-3
33,123,-2,-3,-3,-3,-3,-3
33,124,-3,-3,-3,-3,-3,1
33,125,-3,-3,-3,-3,1,-2
33,126,-3,-3,-3,1,-2,-2
33,127,-3,-3,1,-2,-2,-3
33,128,-3,1,-2,-2,-3,-2
33,129,1,-2,-2,-3,-2,-2
33,130,-2,-2,-3,-2,-2,2
33,131,-2,-3,-2,-2,2,0
33,132,-3,-2,-2,2,0,3
33,133,-2,-2,2,0,3,1
33,134,-2,2,0,3,1,1
33,135,2,0,3,1,1,0
33,136,0,3,1,1,0,-2
33,137,3,1,1,0,-2,0
33,138,1,1,0,-2,0,-2
33,139,1,0,-2,0,-2,-1
33,140,0,-2,0,-2,-1,-1
33,141,-2,0,-2,-1,-1,-2
33,142,0,-2,-1,-1,-2,1
33,143,-2,-1,-1,-2,1,0
33,144,-1,-1,-2,1,0,2
33,145,-1,-2,1,0,2,2
33,146,-2,1,0,2,2,2
33,147,1,0,2,2,2,2
33,148,0,2,2,2,2,-2
33,149,2,2,2,2,-2,1
33,150,2,2,2,-2,1,-3
33,151,2,2,-2,1,-3,2
33,152,2,-2,1,-3,2,0
33,153,-2,1,-3,2,0,-2
33,154,1,-3,2,0,-2,-1
33,155,-3,2,0,-2,-1,-2
33,156,2,0,-2,-1,-2,-1
33,157,0,-2,-1,-2,-1,2
33,158,-2,-1,-2,-1,2,2
33,159,-1,-2,-1,2,2,2
33,160,-2,-1,2,2,2,2
33,161,-1,2,2,2,2,2
33,162,2,2,2,2,2,2
33,163,2,2,2,2,2,2
33,164,2,2,2,2,2,1
33,165,2,2,2,2,1,-2
33,166,2,2,2,1,-2,-2
33,167,2,2,1,-2,-2,0
33,168,2,1,-2,-2,0,2
33,169,1,-2,-2,0,2,2
33,170,-2,-2,0,2,2,2
33,171,-2,0,2,2,2,2
33,172,0,2,2,2,2,2
33,173,2,2,2,2,2,2
33,174,2,2,2,2,2,-2
33,175,2,2,2,2,-2,-2
33,176,2,2,2,-2,-2,-2
33,177,2,2,-2,-2,-2,-1
33,178,2,-2,-2,-2,-1,-2
33,179,-2,-2,-2,-1,-2,-2
33,180,-2,-2,-1,-2,-2,-2
33,181,-2,-1,-2,-2,-2,-2
33,182,-1,-2,-2,-2,-2,-2
33,183,-2,-2,-2,-2,-2,-2
33,184,-2,-2,-2,-2,-2,1
33,185,-2,-2,-2,-2,1,0
33,186,-2,-2,-2,1,0,-2
33,187,-2,-2,1,0,-2,1
33,188,-2,1,0,-2,1,0
33,189,1,0,-2,1,0,-1
33,190,0,-2,1,0,-1,-2
33,191,-2,1,0,-1,-2,1
33,192,1,0,-1,-2,1,-3
33,193,0,-1,-2,1,-3,2
33,194,-1,-2,1,-3,2,-2
33,195,-2,1,-3,2,-2,-3
33,196,1,-3,2,-2,-3,-2
33,197,-3,2,-2,-3,-2,2
33,198,2,-2,-3,-2,2,-3
33,199,-2,-3,-2,2,-3,2
33,200,-3,-2,2,-3,2,0
33,201,-2,2,-3,2,0,2
33,202,2,-3,2,0,2,2
33,203,-3,2,0,2,2,1
33,204,2,0,2,2,1,-2
33,205,0,2,2,1,-2,-1
33,206,2,2,1,-2,-1,-2
33,207,2,1,-2,-1,-2,1
33,208,1,-2,-1,-2,1,-1
33,209,-2,-1,-2,1,-1,1
33,210,-1,-2,1,-1,1,-1
33,211,-2,1,-1,1,-1,2
33,212,1,-1,1,-1,2,2
33,213,-1,1,-1,2,2,-1
33,214,1,-1,2,2,-1,3
33,215,-1,2,2,-1,3,-2
33,216,2,2,-1,3,-2,-1
33,217,2,-1,3,-2,-1,-2
33,218,-1,3,-2,-1,-2,2
33,219,3,-2,-1,-2,2,2
33,220,-2,-1,-2,2,2,1
33,221,-1,-2,2,2,1,-2
33,222,-2,2,2,1,-2,-2
33,223,2,2,1,-2,-2,-1
33,224,2,1,-2,-2,-1,-2
33,225,1,-2,-2,-1,-2,1
33,226,-2,-2,-1,-2,1,0
33,227,-2,-1,-2,1,0,2
33,228,-1,-2,1,0,2,0
33,229,-2,1,0,2,0,0
33,230,1,0,2,0,0,1
33,231,0,2,0,0,1,1
33,232,2,0,0,1,1,2
33,233,0,0,1,1,2,2
33,234,0,1,1,2,2,2
33,235,1,1,2,2,2,2
33,236,1,2,2,2,2,2
33,237,2,2,2,2,2,1
33,238,2,2,2,2,1,-2
33,239,2,2,2,1,-2,-2
33,240,2,2,1,-2,-2,1
33,241,2,1,-2,-2,1,2
33,242,1,-2,-2,1,2,-1
33,243,-2,-2,1,2,-1,-2
33,244,-2,1,2,-1,-2,2
33,245,1,2,-1,-2,2,-3
33,246,2,-1,-2,2,-3,1
33,247,-1,-2,2,-3,1,0
33,248,-2,2,-3,1,0,-2
33,249,2,-3,1,0,-2,-2
33,250,-3,1,0,-2,-2,-2
33,251,1,0,-2,-2,-2,0
33,252,0,-2,-2,-2,0,-1
33,253,-2,-2,-2,0,-1,-1
33,254,-2,-2,0,-1,-1,2
34,1,0,2,-1,-2,2,-3
34,2,2,-1,-2,2,-3,2
34,3,-1,-2,2,-3,2,1
34,4,-2,2,-3,2,1,2
34,5,2,-3,2,1,2,2
34,6,-3,2,1,2,2,-2
34,7,2,1,2,2,-2,3
34,8,1,2,2,-2,3,-2
34,9,2,2,-2,3,-2,2
34,10,2,-2,3,-2,2,0
34,11,-2,3,-2,2,0,3
34,12,3,-2,2,0,3,0
34,13,-2,2,0,3,0,1
34,14,2,0,3,0,1,-2
34,15,0,3,0,1,-2,0
34,16,3,0,1,-2,0,2
34,17,0,1,-2,0,2,1
34,18,1,-2,0,2,1,-2
34,19,-2,0,2,1,-2,-2
34,20,0,2,1,-2,-2,-2
34,21,2,1,-2,-2,-2,-2
34,22,1,-2,-2,-2,-2,0
34,23,-2,-2,-2,-2,0,2
34,24,-2,-2,-2,0,2,-1
34,25,-2,-2,0,2,-1,-2
34,26,-2,0,2,-1,-2,-1
34,27,0,2,-1,-2,-1,0
34,28,2,-1,-2,-1,0,-1
34,29,-1,-2,-1,0,-1,0
34,30,-2,-1,0,-1,0,-1
34,31,-1,0,-1,0,-1,1
34,32,0,-1,0,-1,1,2
34,33,-1,0,-1,1,2,1
34,34,0,-1,1,2,1,0
34,35,-1,1,2,1,0,-2
34,36,1,2,1,0,-2,1
34,37,2,1,0,-2,1,-3
34,38,1,0,-2,1,-3,1
34,39,0,-2,1,-3,1,-2
34,40,-2,1,-3,1,-2,-2
34,41,1,-3,1,-2,-2,-2
34,42,-3,1,-2,-2,-2,-2
34,43,1,-2,-2,-2,-2,-2
34,44,-2,-2,-2,-2,-2,2
34,45,-2,-2,-2,-2,2,0
34,46,-2,-2,-2,2,0,2
34,47,-2,-2,2,0,2,-2
34,48,-2,2,0,2,-2,3
34,49,2,0,2,-2,3,-1
34,50,0,2,-2,3,-1,2
34,51,2,-2,3,-1,2,2
34,52,-2,3,-1,2,2,2
34,53,3,-1,2,2,2,2
34,54,-1,2,2,2,2,2
34,55,2,2,2,2,2,2
34,56,2,2,2,2,2,-2
34,57,2,2,2,2,-2,-2
34,58,2,2,2,-2,-2,-1
34,59,2,2,-2,-2,-1,2
34,60,2,-2,-2,-1,2,-2
34,61,-2,-2,-1,2,-2,0
34,62,-2,-1,2,-2,0,0
34,63,-1,2,-2,0,0,-2
34,64,2,-2,0,0,-2,-1
34,65,-2,0,0,-2,-1,1
34,66,0,0,-2,-1,1,2
34,67,0,-2,-1,1,2,2
34,68,-2,-1,1,2,2,2
34,69,-1,1,2,2,2,2
34,70,1,2,2,2,2,2
34,71,2,2,2,2,2,3
34,72,2,2,2,2,3,2
34,73,2,2,2,3,2,1
34,74,2,2,3,2,1,0
34,75,2,3,2,1,0,0
34,76,3,2,1,0,0,2
34,77,2,1,0,0,2,2
34,78,1,0,0,2,2,2
34,79,0,0,2,2,2,2
34,80,0,2,2,2,2,2
34,81,2,2,2,2,2,-1
34,82,2,2,2,2,-1,0
34,83,2,2,2,-1,0,1
34,84,2,2,-1,0,1,2
34,85,2,-1,0,1,2,1
34,86,-1,0,1,2,1,0
34,87,0,1,2,1,0,-2
34,88,1,2,1,0,-2,-2
34,89,2,1,0,-2,-2,-1
34,90,1,0,-2,-2,-1,1
34,91,0,-2,-2,-1,1,2
34,92,-2,-2,-1,1,2,2
34,93,-2,-1,1,2,2,2
34,94,-1,1,2,2,2,2
34,95,1,2,2,2,2,1
34,96,2,2,2,2,1,-2
34,97,2,2,2,1,-2,-2
34,98,2,2,1,-2,-2,-2
34,99,2,1,-2,-2,-2,-2
34,100,1,-2,-2,-2,-2,-2
34,101,-2,-2,-2,-2,-2,-2
34,102,-2,-2,-2,-2,-2,2
34,103,-2,-2,-2,-2,2,1
34,104,-2,-2,-2,2,1,1
34,105,-2,-2,2,1,1,0
34,106,-2,2,1,1,0,2
34,107,2,1,1,0,2,-2
34,108,1,1,0,2,-2,0
34,109,1,0,2,-2,0,-3
34,110,0,2,-2,0,-3,1
34,111,2,-2,0,-3,1,2
34,112,-2,0,-3,1,2,2
34,113,0,-3,1,2,2,2
34,114,-3,1,2,2,2,-2
34,115,1,2,2,2,-2,-2
34,116,2,2,2,-2,-2,-2
34,117,2,2,-2,-2,-2,-2
34,118,2,-2,-2,-2,-2,0
34,119,-2,-2,-2,-2,0,2
34,120,-2,-2,-2,0,2,2
34,121,-2,-2,0,2,2,1
34,122,-2,0,2,2,1,3
34,123,0,2,2,1,3,2
34,124,2,2,1,3,2,1
34,125,2,1,3,2,1,-2
34,126,1,3,2,1,-2,-2
34,127,3,2,1,-2,-2,0
34,128,2,1,-2,-2,0,-1
34,129,1,-2,-2,0,-1,-2
34,130,-2,-2,0,-1,-2,-2
34,131,-2,0,-1,-2,-2,0
34,132,0,-1,-2,-2,0,-1
34,133,-1,-2,-2,0,-1,3
34,134,-2,-2,0,-1,3,-2
34,135,-2,0,-1,3,-2,2
34,136,0,-1,3,-2,2,-2
34,137,-1,3,-2,2,-2,-2
34,138,3,-2,2,-2,-2,-1
34,139,-2,2,-2,-2,-1,0
34,140,2,-2,-2,-1,0,2
34,141,-2,-2,-1,0,2,2
34,142,-2,-1,0,2,2,1
34,143,-1,0,2,2,1,2
34,144,0,2,2,1,2,2
34,145,2,2,1,2,2,2
34,146,2,1,2,2,2,2
34,147,1,2,2,2,2,0
34,148,2,2,2,2,0,-2
34,149,2,2,2,0,-2,2
34,150,2,2,0,-2,2,-3
34,151,2,0,-2,2,-3,2
34,152,0,-2,2,-3,2,-1
34,153,-2,2,-3,2,-1,1
34,154,2,-3,2,-1,1,-2
34,155,-3,2,-1,1,-2,-2
34,156,2,-1,1,-2,-2,-2
34,157,-1,1,-2,-2,-2,-2
34,158,1,-2,-2,-2,-2,-1
34,159,-2,-2,-2,-2,-1,0
34,160,-2,-2,-2,-1,0,-1
34,161,-2,-2,-1,0,-1,-2
34,162,-2,-1,0,-1,-2,-2
34,163,-1,0,-1,-2,-2,2
34,164,0,-1,-2,-2,2,2
34,165,-1,-2,-2,2,2,2
34,166,-2,-2,2,2,2,2
34,167,-2,2,2,2,2,0
34,168,2,2,2,2,0,1
34,169,2,2,2,0,1,2
34,170,2,2,0,1,2,2
34,171,2,0,1,2,2,2
34,172,0,1,2,2,2,-1
34,173,1,2,2,2,-1,3
34,174,2,2,2,-1,3,-1
34,175,2,2,-1,3,-1,2
34,176,2,-1,3,-1,2,2
34,177,-1,3,-1,2,2,2
34,178,3,-1,2,2,2,3
34,179,-1,2,2,2,3,2
34,180,2,2,2,3,2,2
34,181,2,2,3,2,2,2
34,182,2,3,2,2,2,2
34,183,3,2,2,2,2,-1
34,184,2,2,2,2,-1,-2
34,185,2,2,2,-1,-2,-2
34,186,2,2,-1,-2,-2,-2
34,187,2,-1,-2,-2,-2,-2
34,188,-1,-2,-2,-2,-2,-2
34,189,-2,-2,-2,-2,-2,2
34,190,-2,-2,-2,-2,2,-3
34,191,-2,-2,-2,2,-3,0
34,192,-2,-2,2,-3,0,-2
34,193,-2,2,-3,0,-2,-2
34,194,2,-3,0,-2,-2,-2
34,195,-3,0,-2,-2,-2,-2
34,196,0,-2,-2,-2,-2,2
34,197,-2,-2,-2,-2,2,2
34,198,-2,-2,-2,2,2,2
34,199,-2,-2,2,2,2,2
34,200,-2,2,2,2,2,-1
34,201,2,2,2,2,-1,-2
34,202,2,2,2,-1,-2,-2
34,203,2,2,-1,-2,-2,-1
34,204,2,-1,-2,-2,-1,1
34,205,-1,-2,-2,-1,1,-2
34,206,-2,-2,-1,1,-2,2
34,207,-2,-1,1,-2,2,-1
34,208,-1,1,-2,2,-1,-1
34,209,1,-2,2,-1,-1,-1
34,210,-2,2,-1,-1,-1,2
34,211,2,-1,-1,-1,2,2
34,212,-1,-1,-1,2,2,-2
34,213,-1,-1,2,2,-2,-2
34,214,-1,2,2,-2,-2,-2
34,215,2,2,-2,-2,-2,-2
34,216,2,-2,-2,-2,-2,0
34,217,-2,-2,-2,-2,0,0
34,218,-2,-2,-2,0,0,2
34,219,-2,-2,0,0,2,1
34,220,-2,0,0,2,1,0
34,221,0,0,2,1,0,-2
34,222,0,2,1,0,-2,2
34,223,2,1,0,-2,2,2
34,224,1,0,-2,2,2,2
34,225,0,-2,2,2,2,2
34,226,-2,2,2,2,2,2
34,227,2,2,2,2,2,2
34,228,2,2,2,2,2,2
34,229,2,2,2,2,2,2
34,230,2,2,2,2,2,-1
34,231,2,2,2,2,-1,1
34,232,2,2,2,-1,1,1
34,233,2,2,-1,1,1,3
34,234,2,-1,1,1,3,-2
34,235,-1,1,1,3,-2,-2
34,236,1,1,3,-2,-2,-2
34,237,1,3,-2,-2,-2,-2
34,238,3,-2,-2,-2,-2,-2
34,239,-2,-2,-2,-2,-2,-2
34,240,-2,-2,-2,-2,-2,-2
34,241,-2,-2,-2,-2,-2,-1
34,242,-2,-2,-2,-2,-1,2
34,243,-2,-2,-2,-1,2,-1
34,244,-2,-2,-1,2,-1,0
34,245,-2,-1,2,-1,0,-1
34,246,-1,2,-1,0,-1,2
34,247,2,-1,0,-1,2,-1
34,248,-1,0,-1,2,-1,0
34,249,0,-1,2,-1,0,-1
34,250,-1,2,-1,0,-1,0
34,251,2,-1,0,-1,0,1
34,252,-1,0,-1,0,1,2
34,253,0,-1,0,1,2,2
35,1,0,1,-1,2,-1,-1
35,2,1,-1,2,-1,-1,1
35,3,-1,2,-1,-1,1,1
35,4,2,-1,-1,1,1,3
35,5,-1,-1,1,1,3,-1
35,6,-1,1,1,3,-1,2
35,7,1,1,3,-1,2,2
35,8,1,3,-1,2,2,2
35,9,3,-1,2,2,2,2
35,10,-1,2,2,2,2,2
35,11,2,2,2,2,2,3
35,12,2,2,2,2,3,2
35,13,2,2,2,3,2,2
35,14,2,2,3,2,2,0
35,15,2,3,2,2,0,-2
35,16,3,2,2,0,-2,0
35,17,2,2,0,-2,0,2
35,18,2,0,-2,0,2,2
35,19,0,-2,0,2,2,-1
35,20,-2,0,2,2,-1,-3
35,21,0,2,2,-1,-3,-2
35,22,2,2,-1,-3,-2,-2
35,23,2,-1,-3,-2,-2,-2
35,24,-1,-3,-2,-2,-2,-2
35,25,-3,-2,-2,-2,-2,-1
35,26,-2,-2,-2,-2,-1,-2
35,27,-2,-2,-2,-1,-2,3
35,28,-2,-2,-1,-2,3,-2
35,29,-2,-1,-2,3,-2,1
35,30,-1,-2,3,-2,1,-1
35,31,-2,3,-2,1,-1,-2
35,32,3,-2,1,-1,-2,-2
35,33,-2,1,-1,-2,-2,0
35,34,1,-1,-2,-2,0,-2
35,35,-1,-2,-2,0,-2,-2
35,36,-2,-2,0,-2,-2,2
35,37,-2,0,-2,-2,2,-3
35,38,0,-2,-2,2,-3,2
35,39,-2,-2,2,-3,2,2
35,40,-2,2,-3,2,2,2
35,41,2,-3,2,2,2,2
35,42,-3,2,2,2,2,2
35,43,2,2,2,2,2,1
35,44,2,2,2,2,1,2
35,45,2,2,2,1,2,2
35,46,2,2,1,2,2,2
35,47,2,1,2,2,2,1
35,48,1,2,2,2,1,-1
35,49,2,2,2,1,-1,2
35,50,2,2,1,-1,2,2
35,51,2,1,-1,2,2,2
35,52,1,-1,2,2,2,2
35,53,-1,2,2,2,2,2
35,54,2,2,2,2,2,2
35,55,2,2,2,2,2,2
35,56,2,2,2,2,2,-1
35,57,2,2,2,2,-1,-2
35,58,2,2,2,-1,-2,-2
35,59,2,2,-1,-2,-2,-2
35,60,2,-1,-2,-2,-2,0
35,61,-1,-2,-2,-2,0,2
35,62,-2,-2,-2,0,2,-2
35,63,-2,-2,0,2,-2,1
35,64,-2,0,2,-2,1,2
35,65,0,2,-2,1,2,2
35,66,2,-2,1,2,2,2
35,67,-2,1,2,2,2,2
35,68,1,2,2,2,2,2
35,69,2,2,2,2,2,2
35,70,2,2,2,2,2,2
35,71,2,2,2,2,2,2
35,72,2,2,2,2,2,0
35,73,2,2,2,2,0,-2
35,74,2,2,2,0,-2,-3
35,75,2,2,0,-2,-3,-2
35,76,2,0,-2,-3,-2,-2
35,77,0,-2,-3,-2,-2,-2
35,78,-2,-3,-2,-2,-2,-2
35,79,-3,-2,-2,-2,-2,-1
35,80,-2,-2,-2,-2,-1,-3
35,81,-2,-2,-2,-1,-3,-2
35,82,-2,-2,-1,-3,-2,-2
35,83,-2,-1,-3,-2,-2,-2
35,84,-1,-3,-2,-2,-2,-2
35,85,-3,-2,-2,-2,-2,-2
35,86,-2,-2,-2,-2,-2,-1
35,87,-2,-2,-2,-2,-1,-2
35,88,-2,-2,-2,-1,-2,1
35,89,-2,-2,-1,-2,1,1
35,90,-2,-1,-2,1,1,1
35,91,-1,-2,1,1,1,-2
35,92,-2,1,1,1,-2,-2
35,93,1,1,1,-2,-2,-1
35,94,1,1,-2,-2,-1,-2
35,95,1,-2,-2,-1,-2,-2
35,96,-2,-2,-1,-2,-2,-2
35,97,-2,-1,-2,-2,-2,-2
35,98,-1,-2,-2,-2,-2,-2
35,99,-2,-2,-2,-2,-2,-2
35,100,-2,-2,-2,-2,-2,-2
35,101,-2,-2,-2,-2,-2,-2
35,102,-2,-2,-2,-2,-2,1
35,103,-2,-2,-2,-2,1,1
35,104,-2,-2,-2,1,1,2
35,105,-2,-2,1,1,2,1
35,106,-2,1,1,2,1,2
35,107,1,1,2,1,2,2
35,108,1,2,1,2,2,2
35,109,2,1,2,2,2,-1
35,110,1,2,2,2,-1,-2
35,111,2,2,2,-1,-2,0
35,112,2,2,-1,-2,0,-2
35,113,2,-1,-2,0,-2,-2
35,114,-1,-2,0,-2,-2,-2
35,115,-2,0,-2,-2,-2,-2
35,116,0,-2,-2,-2,-2,-2
35,117,-2,-2,-2,-2,-2,-2
35,118,-2,-2,-2,-2,-2,1
35,119,-2,-2,-2,-2,1,2
35,120,-2,-2,-2,1,2,-1
35,121,-2,-2,1,2,-1,-2
35,122,-2,1,2,-1,-2,-2
35,123,1,2,-1,-2,-2,-2
35,124,2,-1,-2,-2,-2,-2
35,125,-1,-2,-2,-2,-2,2
35,126,-2,-2,-2,-2,2,1
35,127,-2,-2,-2,2,1,2
35,128,-2,-2,2,1,2,2
35,129,-2,2,1,2,2,2
35,130,2,1,2,2,2,1
35,131,1,2,2,2,1,-1
35,132,2,2,2,1,-1,-1
35,133,2,2,1,-1,-1,-2
35,134,2,1,-1,-1,-2,0
