Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action to Next Point
3,75,3,2,2,0,1,2,2,3
3,76,2,2,0,1,2,2,3,0
3,77,2,0,1,2,2,3,0,2
3,78,0,1,2,2,3,0,2,-2
3,79,1,2,2,3,0,2,-2,-3
3,80,2,2,3,0,2,-2,-3,1
3,81,2,3,0,2,-2,-3,1,1
3,82,3,0,2,-2,-3,1,1,2
3,83,0,2,-2,-3,1,1,2,2
3,84,2,-2,-3,1,1,2,2,2
3,85,-2,-3,1,1,2,2,2,2
3,86,-3,1,1,2,2,2,2,-1
3,87,1,1,2,2,2,2,-1,-1
3,88,1,2,2,2,2,-1,-1,-2
3,89,2,2,2,2,-1,-1,-2,-1
3,90,2,2,2,-1,-1,-2,-1,-2
3,91,2,2,-1,-1,-2,-1,-2,-2
3,92,2,-1,-1,-2,-1,-2,-2,-2
3,93,-1,-1,-2,-1,-2,-2,-2,-2
3,94,-1,-2,-1,-2,-2,-2,-2,-3
3,95,-2,-1,-2,-2,-2,-2,-3,1
3,96,-1,-2,-2,-2,-2,-3,1,2
3,97,-2,-2,-2,-2,-3,1,2,2
3,98,-2,-2,-2,-3,1,2,2,-1
3,99,-2,-2,-3,1,2,2,-1,-2
3,100,-2,-3,1,2,2,-1,-2,-3
3,101,-3,1,2,2,-1,-2,-3,2
3,102,1,2,2,-1,-2,-3,2,2
3,103,2,2,-1,-2,-3,2,2,2
3,104,2,-1,-2,-3,2,2,2,2
3,105,-1,-2,-3,2,2,2,2,2
3,106,-2,-3,2,2,2,2,2,3
3,107,-3,2,2,2,2,2,3,-1
3,108,2,2,2,2,2,3,-1,2
3,109,2,2,2,2,3,-1,2,2
3,110,2,2,2,3,-1,2,2,0
3,111,2,2,3,-1,2,2,0,-2
3,112,2,3,-1,2,2,0,-2,-2
3,113,3,-1,2,2,0,-2,-2,-2
3,114,-1,2,2,0,-2,-2,-2,-2
3,115,2,2,0,-2,-2,-2,-2,-2
3,116,2,0,-2,-2,-2,-2,-2,1
3,117,0,-2,-2,-2,-2,-2,1,2
3,118,-2,-2,-2,-2,-2,1,2,2
3,119,-2,-2,-2,-2,1,2,2,2
3,120,-2,-2,-2,1,2,2,2,2
3,121,-2,-2,1,2,2,2,2,3
3,122,-2,1,2,2,2,2,3,-2
3,123,1,2,2,2,2,3,-2,1
3,124,2,2,2,2,3,-2,1,-2
3,125,2,2,2,3,-2,1,-2,0
3,126,2,2,3,-2,1,-2,0,-2
3,127,2,3,-2,1,-2,0,-2,-2
3,128,3,-2,1,-2,0,-2,-2,-2
3,129,-2,1,-2,0,-2,-2,-2,-2
3,130,1,-2,0,-2,-2,-2,-2,-3
3,131,-2,0,-2,-2,-2,-2,-3,1
3,132,0,-2,-2,-2,-2,-3,1,1
3,133,-2,-2,-2,-2,-3,1,1,2
3,134,-2,-2,-2,-3,1,1,2,2
3,135,-2,-2,-3,1,1,2,2,-2
3,136,-2,-3,1,1,2,2,-2,-2
3,137,-3,1,1,2,2,-2,-2,-2
3,138,1,1,2,2,-2,-2,-2,-2
3,139,1,2,2,-2,-2,-2,-2,-2
3,140,2,2,-2,-2,-2,-2,-2,-2
3,141,2,-2,-2,-2,-2,-2,-2,-1
3,142,-2,-2,-2,-2,-2,-2,-1,2
3,143,-2,-2,-2,-2,-2,-1,2,1
3,144,-2,-2,-2,-2,-1,2,1,0
3,145,-2,-2,-2,-1,2,1,0,-2
3,146,-2,-2,-1,2,1,0,-2,-2
3,147,-2,-1,2,1,0,-2,-2,-1
3,148,-1,2,1,0,-2,-2,-1,1
3,149,2,1,0,-2,-2,-1,1,-2
3,150,1,0,-2,-2,-1,1,-2,1
3,151,0,-2,-2,-1,1,-2,1,1
3,152,-2,-2,-1,1,-2,1,1,2
3,153,-2,-1,1,-2,1,1,2,2
3,154,-1,1,-2,1,1,2,2,2
3,155,1,-2,1,1,2,2,2,1
3,156,-2,1,1,2,2,2,1,1
3,157,1,1,2,2,2,1,1,2
3,158,1,2,2,2,1,1,2,1
3,159,2,2,2,1,1,2,1,-2
3,160,2,2,1,1,2,1,-2,-2
3,161,2,1,1,2,1,-2,-2,-2
3,162,1,1,2,1,-2,-2,-2,-2
3,163,1,2,1,-2,-2,-2,-2,-1
3,164,2,1,-2,-2,-2,-2,-1,1
3,165,1,-2,-2,-2,-2,-1,1,1
3,166,-2,-2,-2,-2,-1,1,1,2
3,167,-2,-2,-2,-1,1,1,2,2
3,168,-2,-2,-1,1,1,2,2,2
3,169,-2,-1,1,1,2,2,2,1
3,170,-1,1,1,2,2,2,1,-2
3,171,1,1,2,2,2,1,-2,-2
3,172,1,2,2,2,1,-2,-2,-2
3,173,2,2,2,1,-2,-2,-2,-2
3,174,2,2,1,-2,-2,-2,-2,-2
3,175,2,1,-2,-2,-2,-2,-2,-2
3,176,1,-2,-2,-2,-2,-2,-2,1
3,177,-2,-2,-2,-2,-2,-2,1,0
3,178,-2,-2,-2,-2,-2,1,0,-2
3,179,-2,-2,-2,-2,1,0,-2,1
3,180,-2,-2,-2,1,0,-2,1,-2
3,181,-2,-2,1,0,-2,1,-2,-2
3,182,-2,1,0,-2,1,-2,-2,-3
3,183,1,0,-2,1,-2,-2,-3,1
3,184,0,-2,1,-2,-2,-3,1,-2
3,185,-2,1,-2,-2,-3,1,-2,-2
3,186,1,-2,-2,-3,1,-2,-2,2
3,187,-2,-2,-3,1,-2,-2,2,1
3,188,-2,-3,1,-2,-2,2,1,1
3,189,-3,1,-2,-2,2,1,1,-1
3,190,1,-2,-2,2,1,1,-1,-1
3,191,-2,-2,2,1,1,-1,-1,-1
3,192,-2,2,1,1,-1,-1,-1,-2
3,193,2,1,1,-1,-1,-1,-2,-2
3,194,1,1,-1,-1,-1,-2,-2,-2
3,195,1,-1,-1,-1,-2,-2,-2,2
3,196,-1,-1,-1,-2,-2,-2,2,2
3,197,-1,-1,-2,-2,-2,2,2,2
3,198,-1,-2,-2,-2,2,2,2,0
3,199,-2,-2,-2,2,2,2,0,-1
3,200,-2,-2,2,2,2,0,-1,-2
3,201,-2,2,2,2,0,-1,-2,0
3,202,2,2,2,0,-1,-2,0,0
3,203,2,2,0,-1,-2,0,0,-1
3,204,2,0,-1,-2,0,0,-1,-2
3,205,0,-1,-2,0,0,-1,-2,-2
3,206,-1,-2,0,0,-1,-2,-2,-2
3,207,-2,0,0,-1,-2,-2,-2,-2
3,208,0,0,-1,-2,-2,-2,-2,-2
3,209,0,-1,-2,-2,-2,-2,-2,-2
3,210,-1,-2,-2,-2,-2,-2,-2,-1
3,211,-2,-2,-2,-2,-2,-2,-1,2
3,212,-2,-2,-2,-2,-2,-1,2,2
3,213,-2,-2,-2,-2,-1,2,2,2
3,214,-2,-2,-2,-1,2,2,2,2
3,215,-2,-2,-1,2,2,2,2,2
3,216,-2,-1,2,2,2,2,2,2
3,217,-1,2,2,2,2,2,2,2
3,218,2,2,2,2,2,2,2,-1
3,219,2,2,2,2,2,2,-1,-2
3,220,2,2,2,2,2,-1,-2,0
3,221,2,2,2,2,-1,-2,0,0
3,222,2,2,2,-1,-2,0,0,-2
3,223,2,2,-1,-2,0,0,-2,-2
3,224,2,-1,-2,0,0,-2,-2,-1
3,225,-1,-2,0,0,-2,-2,-1,-1
3,226,-2,0,0,-2,-2,-1,-1,2
3,227,0,0,-2,-2,-1,-1,2,2
3,228,0,-2,-2,-1,-1,2,2,2
3,229,-2,-2,-1,-1,2,2,2,2
3,230,-2,-1,-1,2,2,2,2,1
3,231,-1,-1,2,2,2,2,1,1
3,232,-1,2,2,2,2,1,1,-1
3,233,2,2,2,2,1,1,-1,-1
3,234,2,2,2,1,1,-1,-1,-1
3,235,2,2,1,1,-1,-1,-1,-2
3,236,2,1,1,-1,-1,-1,-2,-2
3,237,1,1,-1,-1,-1,-2,-2,0
3,238,1,-1,-1,-1,-2,-2,0,1
3,239,-1,-1,-1,-2,-2,0,1,1
3,240,-1,-1,-2,-2,0,1,1,1
3,241,-1,-2,-2,0,1,1,1,1
3,242,-2,-2,0,1,1,1,1,1
3,243,-2,0,1,1,1,1,1,0
3,244,0,1,1,1,1,1,0,0
3,245,1,1,1,1,1,0,0,2
3,246,1,1,1,1,0,0,2,2
3,247,1,1,1,0,0,2,2,2
3,248,1,1,0,0,2,2,2,2
3,249,1,0,0,2,2,2,2,2
3,250,0,0,2,2,2,2,2,2
3,251,0,2,2,2,2,2,2,2
3,252,2,2,2,2,2,2,2,3
4,1,0,-1,-2,-2,1,2,2,2
4,2,-1,-2,-2,1,2,2,2,2
4,3,-2,-2,1,2,2,2,2,3
4,4,-2,1,2,2,2,2,3,1
4,5,1,2,2,2,2,3,1,2
4,6,2,2,2,2,3,1,2,2
4,7,2,2,2,3,1,2,2,-1
4,8,2,2,3,1,2,2,-1,0
4,9,2,3,1,2,2,-1,0,2
4,10,3,1,2,2,-1,0,2,1
4,11,1,2,2,-1,0,2,1,2
4,12,2,2,-1,0,2,1,2,2
4,13,2,-1,0,2,1,2,2,-2
4,14,-1,0,2,1,2,2,-2,-2
4,15,0,2,1,2,2,-2,-2,-2
4,16,2,1,2,2,-2,-2,-2,0
4,17,1,2,2,-2,-2,-2,0,-2
4,18,2,2,-2,-2,-2,0,-2,-2
4,19,2,-2,-2,-2,0,-2,-2,-2
4,20,-2,-2,-2,0,-2,-2,-2,2
4,21,-2,-2,0,-2,-2,-2,2,2
4,22,-2,0,-2,-2,-2,2,2,2
4,23,0,-2,-2,-2,2,2,2,-2
4,24,-2,-2,-2,2,2,2,-2,-1
4,25,-2,-2,2,2,2,-2,-1,2
4,26,-2,2,2,2,-2,-1,2,2
4,27,2,2,2,-2,-1,2,2,2
4,28,2,2,-2,-1,2,2,2,-2
4,29,2,-2,-1,2,2,2,-2,2
4,30,-2,-1,2,2,2,-2,2,2
4,31,-1,2,2,2,-2,2,2,2
4,32,2,2,2,-2,2,2,2,0
4,33,2,2,-2,2,2,2,0,1
4,34,2,-2,2,2,2,0,1,2
4,35,-2,2,2,2,0,1,2,2
4,36,2,2,2,0,1,2,2,2
4,37,2,2,0,1,2,2,2,3
4,38,2,0,1,2,2,2,3,-1
4,39,0,1,2,2,2,3,-1,2
4,40,1,2,2,2,3,-1,2,2
4,41,2,2,2,3,-1,2,2,2
4,42,2,2,3,-1,2,2,2,-1
4,43,2,3,-1,2,2,2,-1,-2
4,44,3,-1,2,2,2,-1,-2,-1
4,45,-1,2,2,2,-1,-2,-1,2
4,46,2,2,2,-1,-2,-1,2,2
4,47,2,2,-1,-2,-1,2,2,2
4,48,2,-1,-2,-1,2,2,2,2
4,49,-1,-2,-1,2,2,2,2,2
4,50,-2,-1,2,2,2,2,2,2
4,51,-1,2,2,2,2,2,2,2
4,52,2,2,2,2,2,2,2,-1
4,53,2,2,2,2,2,2,-1,-2
4,54,2,2,2,2,2,-1,-2,1
4,55,2,2,2,2,-1,-2,1,1
4,56,2,2,2,-1,-2,1,1,0
4,57,2,2,-1,-2,1,1,0,-1
4,58,2,-1,-2,1,1,0,-1,1
4,59,-1,-2,1,1,0,-1,1,2
4,60,-2,1,1,0,-1,1,2,2
4,61,1,1,0,-1,1,2,2,1
4,62,1,0,-1,1,2,2,1,1
4,63,0,-1,1,2,2,1,1,1
4,64,-1,1,2,2,1,1,1,2
4,65,1,2,2,1,1,1,2,2
4,66,2,2,1,1,1,2,2,2
4,67,2,1,1,1,2,2,2,2
4,68,1,1,1,2,2,2,2,-1
4,69,1,1,2,2,2,2,-1,-1
4,70,1,2,2,2,2,-1,-1,1
4,71,2,2,2,2,-1,-1,1,-1
4,72,2,2,2,-1,-1,1,-1,1
4,73,2,2,-1,-1,1,-1,1,2
4,74,2,-1,-1,1,-1,1,2,3
4,75,-1,-1,1,-1,1,2,3,-2
4,76,-1,1,-1,1,2,3,-2,1
4,77,1,-1,1,2,3,-2,1,-1
4,78,-1,1,2,3,-2,1,-1,2
4,79,1,2,3,-2,1,-1,2,2
4,80,2,3,-2,1,-1,2,2,2
4,81,3,-2,1,-1,2,2,2,2
4,82,-2,1,-1,2,2,2,2,2
4,83,1,-1,2,2,2,2,2,1
4,84,-1,2,2,2,2,2,1,-2
4,85,2,2,2,2,2,1,-2,-2
4,86,2,2,2,2,1,-2,-2,-2
4,87,2,2,2,1,-2,-2,-2,2
4,88,2,2,1,-2,-2,-2,2,2
4,89,2,1,-2,-2,-2,2,2,2
4,90,1,-2,-2,-2,2,2,2,2
4,91,-2,-2,-2,2,2,2,2,1
4,92,-2,-2,2,2,2,2,1,-1
4,93,-2,2,2,2,2,1,-1,-2
4,94,2,2,2,2,1,-1,-2,-2
4,95,2,2,2,1,-1,-2,-2,-2
4,96,2,2,1,-1,-2,-2,-2,-3
4,97,2,1,-1,-2,-2,-2,-3,-3
4,98,1,-1,-2,-2,-2,-3,-3,2
4,99,-1,-2,-2,-2,-3,-3,2,2
4,100,-2,-2,-2,-3,-3,2,2,2
4,101,-2,-2,-3,-3,2,2,2,2
4,102,-2,-3,-3,2,2,2,2,2
4,103,-3,-3,2,2,2,2,2,-2
4,104,-3,2,2,2,2,2,-2,-2
4,105,2,2,2,2,2,-2,-2,2
4,106,2,2,2,2,-2,-2,2,3
4,107,2,2,2,-2,-2,2,3,0
4,108,2,2,-2,-2,2,3,0,-2
4,109,2,-2,-2,2,3,0,-2,-2
4,110,-2,-2,2,3,0,-2,-2,-2
4,111,-2,2,3,0,-2,-2,-2,-3
4,112,2,3,0,-2,-2,-2,-3,2
4,113,3,0,-2,-2,-2,-3,2,0
4,114,0,-2,-2,-2,-3,2,0,-2
4,115,-2,-2,-2,-3,2,0,-2,-3
4,116,-2,-2,-3,2,0,-2,-3,2
4,117,-2,-3,2,0,-2,-3,2,2
4,118,-3,2,0,-2,-3,2,2,2
4,119,2,0,-2,-3,2,2,2,1
4,120,0,-2,-3,2,2,2,1,0
4,121,-2,-3,2,2,2,1,0,1
4,122,-3,2,2,2,1,0,1,2
4,123,2,2,2,1,0,1,2,0
4,124,2,2,1,0,1,2,0,1
4,125,2,1,0,1,2,0,1,1
4,126,1,0,1,2,0,1,1,2
4,127,0,1,2,0,1,1,2,-1
4,128,1,2,0,1,1,2,-1,-1
4,129,2,0,1,1,2,-1,-1,-1
4,130,0,1,1,2,-1,-1,-1,-1
4,131,1,1,2,-1,-1,-1,-1,2
4,132,1,2,-1,-1,-1,-1,2,2
4,133,2,-1,-1,-1,-1,2,2,1
4,134,-1,-1,-1,-1,2,2,1,-2
4,135,-1,-1,-1,2,2,1,-2,-3
4,136,-1,-1,2,2,1,-2,-3,2
4,137,-1,2,2,1,-2,-3,2,0
4,138,2,2,1,-2,-3,2,0,2
4,139,2,1,-2,-3,2,0,2,1
4,140,1,-2,-3,2,0,2,1,-1
4,141,-2,-3,2,0,2,1,-1,-1
4,142,-3,2,0,2,1,-1,-1,-1
4,143,2,0,2,1,-1,-1,-1,-2
4,144,0,2,1,-1,-1,-1,-2,-2
4,145,2,1,-1,-1,-1,-2,-2,-2
4,146,1,-1,-1,-1,-2,-2,-2,-2
4,147,-1,-1,-1,-2,-2,-2,-2,-2
4,148,-1,-1,-2,-2,-2,-2,-2,-2
4,149,-1,-2,-2,-2,-2,-2,-2,-2
4,150,-2,-2,-2,-2,-2,-2,-2,-2
4,151,-2,-2,-2,-2,-2,-2,-2,2
4,152,-2,-2,-2,-2,-2,-2,2,2
4,153,-2,-2,-2,-2,-2,2,2,2
4,154,-2,-2,-2,-2,2,2,2,2
4,155,-2,-2,-2,2,2,2,2,3
4,156,-2,-2,2,2,2,2,3,-1
4,157,-2,2,2,2,2,3,-1,2
4,158,2,2,2,2,3,-1,2,2
4,159,2,2,2,3,-1,2,2,2
4,160,2,2,3,-1,2,2,2,2
4,161,2,3,-1,2,2,2,2,-1
4,162,3,-1,2,2,2,2,-1,-1
4,163,-1,2,2,2,2,-1,-1,2
4,164,2,2,2,2,-1,-1,2,2
4,165,2,2,2,-1,-1,2,2,2
4,166,2,2,-1,-1,2,2,2,2
4,167,2,-1,-1,2,2,2,2,2
4,168,-1,-1,2,2,2,2,2,2
4,169,-1,2,2,2,2,2,2,2
4,170,2,2,2,2,2,2,2,2
4,171,2,2,2,2,2,2,2,2
4,172,2,2,2,2,2,2,2,-2
4,173,2,2,2,2,2,2,-2,-2
4,174,2,2,2,2,2,-2,-2,-2
4,175,2,2,2,2,-2,-2,-2,-1
4,176,2,2,2,-2,-2,-2,-1,-1
4,177,2,2,-2,-2,-2,-1,-1,1
4,178,2,-2,-2,-2,-1,-1,1,2
4,179,-2,-2,-2,-1,-1,1,2,1
4,180,-2,-2,-1,-1,1,2,1,-1
4,181,-2,-1,-1,1,2,1,-1,-2
4,182,-1,-1,1,2,1,-1,-2,-2
4,183,-1,1,2,1,-1,-2,-2,1
4,184,1,2,1,-1,-2,-2,1,-1
4,185,2,1,-1,-2,-2,1,-1,-2
4,186,1,-1,-2,-2,1,-1,-2,-2
4,187,-1,-2,-2,1,-1,-2,-2,-2
4,188,-2,-2,1,-1,-2,-2,-2,-2
4,189,-2,1,-1,-2,-2,-2,-2,-2
4,190,1,-1,-2,-2,-2,-2,-2,2
4,191,-1,-2,-2,-2,-2,-2,2,2
4,192,-2,-2,-2,-2,-2,2,2,2
4,193,-2,-2,-2,-2,2,2,2,2
4,194,-2,-2,-2,2,2,2,2,2
4,195,-2,-2,2,2,2,2,2,2
4,196,-2,2,2,2,2,2,2,2
4,197,2,2,2,2,2,2,2,2
4,198,2,2,2,2,2,2,2,2
4,199,2,2,2,2,2,2,2,2
4,200,2,2,2,2,2,2,2,2
4,201,2,2,2,2,2,2,2,-1
4,202,2,2,2,2,2,2,-1,-2
4,203,2,2,2,2,2,-1,-2,1
4,204,2,2,2,2,-1,-2,1,2
4,205,2,2,2,-1,-2,1,2,3
4,206,2,2,-1,-2,1,2,3,2
4,207,2,-1,-2,1,2,3,2,3
4,208,-1,-2,1,2,3,2,3,-1
4,209,-2,1,2,3,2,3,-1,2
4,210,1,2,3,2,3,-1,2,2
4,211,2,3,2,3,-1,2,2,3
4,212,3,2,3,-1,2,2,3,2
4,213,2,3,-1,2,2,3,2,3
4,214,3,-1,2,2,3,2,3,2
4,215,-1,2,2,3,2,3,2,1
4,216,2,2,3,2,3,2,1,-1
4,217,2,3,2,3,2,1,-1,-2
4,218,3,2,3,2,1,-1,-2,-2
4,219,2,3,2,1,-1,-2,-2,-3
4,220,3,2,1,-1,-2,-2,-3,2
4,221,2,1,-1,-2,-2,-3,2,2
4,222,1,-1,-2,-2,-3,2,2,2
4,223,-1,-2,-2,-3,2,2,2,2
4,224,-2,-2,-3,2,2,2,2,2
4,225,-2,-3,2,2,2,2,2,2
4,226,-3,2,2,2,2,2,2,2
4,227,2,2,2,2,2,2,2,2
4,228,2,2,2,2,2,2,2,3
4,229,2,2,2,2,2,2,3,0
4,230,2,2,2,2,2,3,0,2
4,231,2,2,2,2,3,0,2,2
4,232,2,2,2,3,0,2,2,-2
4,233,2,2,3,0,2,2,-2,-2
4,234,2,3,0,2,2,-2,-2,-2
4,235,3,0,2,2,-2,-2,-2,-2
4,236,0,2,2,-2,-2,-2,-2,-2
4,237,2,2,-2,-2,-2,-2,-2,2
4,238,2,-2,-2,-2,-2,-2,2,3
4,239,-2,-2,-2,-2,-2,2,3,2
4,240,-2,-2,-2,-2,2,3,2,2
4,241,-2,-2,-2,2,3,2,2,-2
4,242,-2,-2,2,3,2,2,-2,0
4,243,-2,2,3,2,2,-2,0,-1
4,244,2,3,2,2,-2,0,-1,-1
4,245,3,2,2,-2,0,-1,-1,-1
4,246,2,2,-2,0,-1,-1,-1,-1
4,247,2,-2,0,-1,-1,-1,-1,-1
4,248,-2,0,-1,-1,-1,-1,-1,-1
4,249,0,-1,-1,-1,-1,-1,-1,1
4,250,-1,-1,-1,-1,-1,-1,1,2
4,251,-1,-1,-1,-1,-1,1,2,3
4,252,-1,-1,-1,-1,1,2,3,2
5,1,0,-3,-2,-2,-2,1,2,0
5,2,-3,-2,-2,-2,1,2,0,-2
5,3,-2,-2,-2,1,2,0,-2,-3
5,4,-2,-2,1,2,0,-2,-3,-2
5,5,-2,1,2,0,-2,-3,-2,1
5,6,1,2,0,-2,-3,-2,1,2
5,7,2,0,-2,-3,-2,1,2,2
5,8,0,-2,-3,-2,1,2,2,-2
5,9,-2,-3,-2,1,2,2,-2,-2
5,10,-3,-2,1,2,2,-2,-2,-2
5,11,-2,1,2,2,-2,-2,-2,1
5,12,1,2,2,-2,-2,-2,1,0
5,13,2,2,-2,-2,-2,1,0,-2
5,14,2,-2,-2,-2,1,0,-2,-2
5,15,-2,-2,-2,1,0,-2,-2,-2
5,16,-2,-2,1,0,-2,-2,-2,1
5,17,-2,1,0,-2,-2,-2,1,-2
5,18,1,0,-2,-2,-2,1,-2,-2
5,19,0,-2,-2,-2,1,-2,-2,-2
5,20,-2,-2,-2,1,-2,-2,-2,1
5,21,-2,-2,1,-2,-2,-2,1,1
5,22,-2,1,-2,-2,-2,1,1,-1
5,23,1,-2,-2,-2,1,1,-1,-2
5,24,-2,-2,-2,1,1,-1,-2,-2
5,25,-2,-2,1,1,-1,-2,-2,2
5,26,-2,1,1,-1,-2,-2,2,-1
5,27,1,1,-1,-2,-2,2,-1,0
5,28,1,-1,-2,-2,2,-1,0,2
5,29,-1,-2,-2,2,-1,0,2,2
5,30,-2,-2,2,-1,0,2,2,2
5,31,-2,2,-1,0,2,2,2,2
5,32,2,-1,0,2,2,2,2,1
5,33,-1,0,2,2,2,2,1,2
5,34,0,2,2,2,2,1,2,2
5,35,2,2,2,2,1,2,2,-1
5,36,2,2,2,1,2,2,-1,-1
5,37,2,2,1,2,2,-1,-1,-1
5,38,2,1,2,2,-1,-1,-1,2
5,39,1,2,2,-1,-1,-1,2,3
5,40,2,2,-1,-1,-1,2,3,3
5,41,2,-1,-1,-1,2,3,3,1
5,42,-1,-1,-1,2,3,3,1,2
5,43,-1,-1,2,3,3,1,2,1
5,44,-1,2,3,3,1,2,1,2
5,45,2,3,3,1,2,1,2,-1
5,46,3,3,1,2,1,2,-1,-2
5,47,3,1,2,1,2,-1,-2,-2
5,48,1,2,1,2,-1,-2,-2,-2
5,49,2,1,2,-1,-2,-2,-2,-2
5,50,1,2,-1,-2,-2,-2,-2,-2
5,51,2,-1,-2,-2,-2,-2,-2,2
5,52,-1,-2,-2,-2,-2,-2,2,2
5,53,-2,-2,-2,-2,-2,2,2,2
5,54,-2,-2,-2,-2,2,2,2,2
5,55,-2,-2,-2,2,2,2,2,3
5,56,-2,-2,2,2,2,2,3,-2
5,57,-2,2,2,2,2,3,-2,2
5,58,2,2,2,2,3,-2,2,2
5,59,2,2,2,3,-2,2,2,1
5,60,2,2,3,-2,2,2,1,-2
5,61,2,3,-2,2,2,1,-2,-2
5,62,3,-2,2,2,1,-2,-2,-1
5,63,-2,2,2,1,-2,-2,-1,-2
5,64,2,2,1,-2,-2,-1,-2,-2
5,65,2,1,-2,-2,-1,-2,-2,-2
5,66,1,-2,-2,-1,-2,-2,-2,-2
5,67,-2,-2,-1,-2,-2,-2,-2,2
5,68,-2,-1,-2,-2,-2,-2,2,3
5,69,-1,-2,-2,-2,-2,2,3,1
5,70,-2,-2,-2,-2,2,3,1,1
5,71,-2,-2,-2,2,3,1,1,-1
5,72,-2,-2,2,3,1,1,-1,-1
5,73,-2,2,3,1,1,-1,-1,-2
5,74,2,3,1,1,-1,-1,-2,-2
5,75,3,1,1,-1,-1,-2,-2,-2
5,76,1,1,-1,-1,-2,-2,-2,-2
5,77,1,-1,-1,-2,-2,-2,-2,1
5,78,-1,-1,-2,-2,-2,-2,1,0
5,79,-1,-2,-2,-2,-2,1,0,0
5,80,-2,-2,-2,-2,1,0,0,-2
5,81,-2,-2,-2,1,0,0,-2,-2
5,82,-2,-2,1,0,0,-2,-2,-2
5,83,-2,1,0,0,-2,-2,-2,2
5,84,1,0,0,-2,-2,-2,2,2
5,85,0,0,-2,-2,-2,2,2,2
5,86,0,-2,-2,-2,2,2,2,2
5,87,-2,-2,-2,2,2,2,2,2
5,88,-2,-2,2,2,2,2,2,1
5,89,-2,2,2,2,2,2,1,-2
5,90,2,2,2,2,2,1,-2,-2
5,91,2,2,2,2,1,-2,-2,-2
5,92,2,2,2,1,-2,-2,-2,-2
5,93,2,2,1,-2,-2,-2,-2,-2
5,94,2,1,-2,-2,-2,-2,-2,1
5,95,1,-2,-2,-2,-2,-2,1,0
5,96,-2,-2,-2,-2,-2,1,0,-1
5,97,-2,-2,-2,-2,1,0,-1,-2
5,98,-2,-2,-2,1,0,-1,-2,-1
5,99,-2,-2,1,0,-1,-2,-1,-2
5,100,-2,1,0,-1,-2,-1,-2,-2
5,101,1,0,-1,-2,-1,-2,-2,-3
5,102,0,-1,-2,-1,-2,-2,-3,-2
5,103,-1,-2,-1,-2,-2,-3,-2,-2
5,104,-2,-1,-2,-2,-3,-2,-2,-2
5,105,-1,-2,-2,-3,-2,-2,-2,2
5,106,-2,-2,-3,-2,-2,-2,2,2
5,107,-2,-3,-2,-2,-2,2,2,2
5,108,-3,-2,-2,-2,2,2,2,-1
5,109,-2,-2,-2,2,2,2,-1,-2
5,110,-2,-2,2,2,2,-1,-2,-2
5,111,-2,2,2,2,-1,-2,-2,-3
5,112,2,2,2,-1,-2,-2,-3,2
5,113,2,2,-1,-2,-2,-3,2,2
5,114,2,-1,-2,-2,-3,2,2,1
5,115,-1,-2,-2,-3,2,2,1,-2
5,116,-2,-2,-3,2,2,1,-2,-2
5,117,-2,-3,2,2,1,-2,-2,-3
5,118,-3,2,2,1,-2,-2,-3,-2
5,119,2,2,1,-2,-2,-3,-2,-3
5,120,2,1,-2,-2,-3,-2,-3,2
5,121,1,-2,-2,-3,-2,-3,2,0
5,122,-2,-2,-3,-2,-3,2,0,-2
5,123,-2,-3,-2,-3,2,0,-2,-2
5,124,-3,-2,-3,2,0,-2,-2,-2
5,125,-2,-3,2,0,-2,-2,-2,2
5,126,-3,2,0,-2,-2,-2,2,2
5,127,2,0,-2,-2,-2,2,2,2
5,128,0,-2,-2,-2,2,2,2,-2
5,129,-2,-2,-2,2,2,2,-2,-2
5,130,-2,-2,2,2,2,-2,-2,-2
5,131,-2,2,2,2,-2,-2,-2,-2
5,132,2,2,2,-2,-2,-2,-2,-2
5,133,2,2,-2,-2,-2,-2,-2,-2
5,134,2,-2,-2,-2,-2,-2,-2,-2
5,135,-2,-2,-2,-2,-2,-2,-2,2
5,136,-2,-2,-2,-2,-2,-2,2,3
5,137,-2,-2,-2,-2,-2,2,3,2
5,138,-2,-2,-2,-2,2,3,2,2
5,139,-2,-2,-2,2,3,2,2,1
5,140,-2,-2,2,3,2,2,1,-2
5,141,-2,2,3,2,2,1,-2,-1
5,142,2,3,2,2,1,-2,-1,0
5,143,3,2,2,1,-2,-1,0,-2
5,144,2,2,1,-2,-1,0,-2,-2
5,145,2,1,-2,-1,0,-2,-2,0
5,146,1,-2,-1,0,-2,-2,0,-1
5,147,-2,-1,0,-2,-2,0,-1,-2
5,148,-1,0,-2,-2,0,-1,-2,-2
5,149,0,-2,-2,0,-1,-2,-2,-2
5,150,-2,-2,0,-1,-2,-2,-2,-2
5,151,-2,0,-1,-2,-2,-2,-2,1
5,152,0,-1,-2,-2,-2,-2,1,2
5,153,-1,-2,-2,-2,-2,1,2,2
5,154,-2,-2,-2,-2,1,2,2,2
5,155,-2,-2,-2,1,2,2,2,0
5,156,-2,-2,1,2,2,2,0,-2
5,157,-2,1,2,2,2,0,-2,-2
5,158,1,2,2,2,0,-2,-2,-2
5,159,2,2,2,0,-2,-2,-2,-2
5,160,2,2,0,-2,-2,-2,-2,-2
5,161,2,0,-2,-2,-2,-2,-2,1
5,162,0,-2,-2,-2,-2,-2,1,2
