Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor),Meeting Friends/Family (Outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and Bars,Sports and Leisure,Hospitals/ Care and Nursing Home Visits,Non-Essential Shops,School Closure,Temperature,Humidity
1,3,19,0,1,3,19,1,1,1,1,1,1,1,1,0,0,1,2
1,2,16,0,1,2,16,1,1,1,1,1,1,1,1,0,0,1,2
1,7,14,1,1,7,14,1,1,1,1,1,1,1,1,0,0,1,2
1,2,7,0,0,2,7,1,1,1,1,1,1,1,1,0,0,1,1
1,1,5,0,0,1,5,1,1,1,1,1,1,1,1,0,0,1,1
1,1,4,0,0,1,4,1,1,1,1,1,1,1,1,0,0,1,1
1,1,3,0,0,1,3,1,1,1,1,1,1,1,1,0,0,1,2
1,0,2,0,0,0,2,1,1,1,1,1,1,1,1,0,0,1,1
1,0,2,0,0,0,2,1,1,1,1,1,1,1,1,0,0,1,1
1,1,2,0,0,1,2,1,1,1,1,1,1,1,1,0,0,1,1
1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2
1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2,3011,304602,162,9054,3011,304602,3,3,3,2,3,3,3,3,1,1,1,2
2,2998,301591,154,8892,2998,301591,3,3,3,2,3,3,3,3,1,1,1,2
2,4471,298593,151,8738,4471,298593,3,3,3,2,3,3,3,3,1,1,1,2
2,4588,294122,158,8587,4588,294122,3,3,3,2,3,3,3,3,1,1,1,2
2,4891,289534,156,8429,4891,289534,3,3,3,2,3,3,3,3,1,1,1,2
2,5222,284643,177,8273,5222,284643,3,3,3,2,3,3,3,3,1,1,1,2
2,6116,279421,156,8096,6116,279421,3,3,3,2,3,3,3,3,1,1,1,2
2,3733,273305,175,7940,3733,273305,3,3,3,2,3,3,3,3,1,1,1,2
2,4032,269572,169,7765,4032,269572,3,3,3,2,3,3,3,3,1,1,0,2
2,5218,265540,125,7596,5218,265540,3,3,3,2,3,3,3,3,1,1,1,2
2,5797,260322,151,7471,5797,260322,3,3,3,2,3,3,3,3,1,1,1,2
2,6246,254525,116,7320,6246,254525,3,3,3,2,3,3,3,3,1,1,1,2
2,7236,248279,133,7204,7236,248279,3,3,3,2,3,3,3,3,1,1,1,2
2,9342,241043,126,7071,9342,241043,3,3,3,2,3,3,3,3,1,1,1,2
2,6501,231701,107,6945,6501,231701,3,3,3,2,3,3,3,2,1,1,1,2
2,7282,225200,94,6838,7282,225200,3,3,3,2,3,3,3,2,1,1,1,2
2,4020,217918,105,6744,4020,217918,3,3,3,2,3,3,3,2,1,1,1,2
2,6473,213898,99,6639,6473,213898,3,3,3,2,3,3,3,2,1,1,0,2
2,8739,207425,95,6540,8739,207425,3,3,3,2,3,3,3,2,1,1,1,2
2,11112,198686,82,6445,11112,198686,3,3,3,2,3,3,3,2,1,1,1,2
2,5944,187574,90,6363,5944,187574,3,3,3,2,3,3,3,2,1,1,1,2
2,6549,181630,68,6273,6549,181630,3,3,3,2,3,3,3,2,1,1,1,2
2,5736,175081,83,6205,5736,175081,3,3,3,2,3,3,3,2,1,1,1,2
2,1734,169345,79,6122,1734,169345,3,3,3,2,3,3,3,2,1,1,1,2
2,4338,167611,76,6043,4338,167611,3,3,3,2,3,3,3,2,1,1,1,2
2,5874,163273,73,5967,5874,163273,3,3,3,2,3,3,3,2,1,1,1,2
2,6353,157399,57,5894,6353,157399,3,3,3,2,3,3,3,2,1,1,1,2
2,6691,151046,69,5837,6691,151046,3,3,3,2,3,3,3,2,1,1,1,2
2,4597,144355,61,5768,4597,144355,3,3,3,2,3,3,3,2,1,1,1,2
2,3396,139758,63,5707,3396,139758,3,2,2,2,2,2,2,2,0,0,1,2
2,5132,136362,54,5644,5132,136362,3,2,2,2,2,2,2,2,0,0,2,2
2,4623,131230,43,5590,4623,131230,3,2,2,2,2,2,2,2,0,0,1,2
2,4720,126607,40,5547,4720,126607,3,2,2,2,2,2,2,2,0,0,1,2
2,4344,121887,41,5507,4344,121887,3,2,2,2,2,2,2,2,0,0,1,2
2,4430,117543,40,5466,4430,117543,3,2,2,2,2,2,2,2,0,0,2,2
2,2752,113113,37,5426,2752,113113,3,2,2,2,2,2,2,2,0,0,1,2
2,2246,110361,30,5389,2246,110361,3,2,2,2,2,2,2,2,0,0,1,2
2,2688,108115,50,5359,2688,108115,3,2,2,2,2,2,2,2,0,0,1,2
2,2317,105427,38,5309,2317,105427,3,2,2,2,2,2,2,2,0,0,1,2
2,2254,103110,36,5271,2254,103110,3,2,2,2,2,2,2,2,0,0,1,2
2,2085,100856,29,5235,2085,100856,3,2,2,2,2,2,2,2,0,0,0,2
2,2195,98771,26,5206,2195,98771,3,2,2,2,2,2,2,2,0,0,1,2
2,1303,96576,28,5180,1303,96576,3,2,2,2,2,2,2,2,0,0,1,2
2,1184,95273,28,5152,1184,95273,3,2,2,2,2,2,2,2,0,0,1,2
2,1381,94089,28,5124,1381,94089,3,2,2,2,2,2,2,2,0,0,1,2
2,1341,92708,25,5096,1341,92708,3,2,2,2,2,2,2,2,0,0,1,2
2,1440,91367,22,5071,1440,91367,3,2,2,2,2,2,2,2,0,0,1,2
2,1284,89927,32,5049,1284,89927,3,3,3,2,3,3,3,2,1,0,1,1
2,1512,88598,27,5017,1512,88598,3,3,3,2,3,3,3,2,1,0,1,2
2,770,87087,18,4990,770,87087,3,3,3,2,3,3,3,2,1,0,1,2
2,806,86319,30,4972,806,86319,3,3,3,2,3,3,3,2,1,0,1,2
2,1131,85513,24,4942,1131,85513,3,3,3,2,3,3,3,2,1,0,1,2
2,1030,84382,20,4918,1030,84382,3,3,3,2,3,3,3,2,1,0,1,2
2,1204,83352,29,4898,1204,83352,3,3,3,2,3,3,3,2,1,0,1,2
2,1030,82148,22,4869,1030,82148,3,3,3,2,3,3,3,2,1,0,1,2
2,1233,81118,24,4847,1233,81118,3,3,3,2,3,3,3,2,1,0,1,2
2,805,79885,25,4823,805,79885,3,3,3,2,3,3,3,2,1,0,1,2
2,802,79080,25,4798,802,79080,3,3,3,2,3,3,3,2,1,0,2,2
2,1057,78278,21,4773,1057,78278,3,3,3,2,3,3,3,2,1,0,1,2
2,1178,77221,26,4752,1178,77221,3,3,3,2,3,3,3,2,1,0,1,2
2,1250,76043,21,4726,1250,76043,3,3,3,2,3,3,3,2,1,0,2,1
2,1318,74793,19,4705,1318,74793,3,3,3,2,3,3,3,2,1,0,2,2
2,1595,73475,15,4686,1595,73475,3,3,3,2,3,3,3,2,1,0,1,2
2,913,71880,10,4671,913,71880,3,3,3,2,3,3,3,2,1,0,2,2
2,985,70967,24,4661,985,70967,3,3,3,2,3,3,3,2,1,0,2,2
2,1364,69982,19,4637,1364,69982,3,3,3,2,3,3,3,2,1,0,2,2
2,1373,68618,19,4618,1373,68618,3,3,3,2,3,3,3,2,1,0,2,2
2,1608,67245,23,4599,1608,67245,3,3,3,2,3,3,3,2,1,0,2,2
2,1457,65637,23,4576,1457,65637,3,3,3,2,3,3,3,2,1,1,2,2
2,1796,64180,26,4553,1796,64180,3,3,3,2,3,3,3,2,1,1,2,2
2,1077,62384,20,4527,1077,62384,3,3,3,2,3,3,3,2,1,1,2,2
2,1008,61307,15,4507,1008,61307,3,3,3,2,3,3,3,2,1,1,1,2
2,1107,60284,22,4492,1107,60284,3,3,3,2,3,3,3,2,1,1,1,2
2,1116,59177,21,4470,1116,59177,2,2,2,2,1,2,1,2,0,1,1,2
2,1045,58061,13,4449,1045,58061,2,2,2,2,1,2,1,2,0,1,1,2
2,1144,57016,17,4436,1144,57016,2,2,2,2,1,2,1,2,0,1,1,2
2,1375,55872,14,4419,1375,55872,2,2,2,2,1,2,1,2,0,1,2,1
2,632,54497,19,4405,632,54497,2,2,2,2,1,2,1,2,0,1,2,2
2,723,53867,18,4386,723,53867,2,2,2,2,1,2,1,2,0,1,2,2
2,995,53144,18,4368,995,53144,2,2,2,2,1,2,1,2,0,1,2,2
2,970,52149,18,4350,970,52149,2,2,2,2,1,2,1,2,0,1,2,2
2,1017,51179,15,4332,1017,51179,2,2,2,2,1,2,1,2,0,1,1,2
2,936,50162,12,4317,936,50162,2,2,2,2,1,2,1,2,0,1,1,2
2,1144,49226,10,4305,1144,49226,2,2,2,2,1,2,1,2,0,1,1,2
2,569,48082,13,4295,569,48082,2,2,2,2,1,2,1,2,0,1,2,2
2,599,47513,6,4282,599,47513,2,2,2,2,1,2,1,2,0,1,2,2
2,989,46914,15,4276,989,46914,2,2,1,2,2,2,2,2,0,1,2,2
2,996,45925,9,4261,996,45925,2,2,1,2,2,2,2,2,0,1,2,2
2,1045,44929,12,4252,1045,44929,2,2,1,2,2,2,2,2,0,1,2,2
2,1095,43884,11,4240,1095,43884,2,2,1,2,2,2,2,2,0,1,2,2
2,1036,42789,7,4229,1036,42789,2,2,1,2,2,2,2,2,0,1,2,2
2,583,41753,6,4222,583,41753,2,2,1,2,2,2,2,2,0,0,2,2
2,509,41170,8,4216,509,41170,2,2,1,2,2,2,2,2,0,0,2,2
2,657,40661,6,4208,657,40661,2,2,1,2,2,2,2,2,0,0,2,2
2,843,40004,5,4202,843,40004,2,2,1,2,2,2,2,2,0,0,2,2
2,678,39161,2,4197,678,39161,2,2,1,2,2,2,2,2,0,0,2,2
2,730,38483,2,4195,730,38483,2,2,1,2,2,2,2,2,0,0,2,2
2,700,37753,3,4193,700,37753,2,2,1,2,2,2,2,2,0,0,1,2
2,377,37053,4,4190,377,37053,2,2,1,2,2,2,2,2,0,0,1,2
2,330,36676,6,4186,330,36676,2,2,1,2,2,2,2,2,0,0,1,2
2,562,36346,2,4180,562,36346,2,2,1,2,2,2,2,2,0,0,1,2
2,577,35784,3,4178,577,35784,2,2,1,2,2,2,2,2,0,0,2,2
2,540,35207,8,4175,540,35207,2,2,1,2,2,2,2,2,0,0,2,2
2,564,34667,4,4167,564,34667,2,2,1,2,2,2,2,2,0,0,2,2
2,530,34103,1,4163,530,34103,2,2,1,2,2,2,2,2,0,0,2,2
2,359,33573,1,4162,359,33573,2,2,1,2,2,2,2,2,0,0,2,2
2,358,33214,1,4161,358,33214,2,2,1,2,2,2,2,2,0,0,2,2
2,412,32856,1,4160,412,32856,2,2,1,2,2,2,2,2,0,0,2,2
2,359,32444,3,4159,359,32444,2,2,1,2,2,2,2,2,0,0,2,2
2,359,32085,2,4156,359,32085,2,2,1,2,2,2,2,2,0,0,2,2
2,332,31726,4,4154,332,31726,2,2,1,2,2,2,2,2,0,0,2,2
2,311,31394,5,4150,311,31394,2,2,1,2,2,2,2,2,0,0,2,2
2,208,31083,1,4145,208,31083,2,2,1,2,2,2,2,2,0,0,2,2
2,165,30875,1,4144,165,30875,2,2,1,2,2,2,2,2,0,0,2,2
2,216,30710,2,4143,216,30710,2,2,1,2,2,2,2,2,0,0,1,2
2,227,30494,1,4141,227,30494,2,2,1,2,2,2,2,2,0,0,2,1
2,193,30267,1,4140,193,30267,2,2,1,2,2,2,2,2,0,0,2,2
2,216,30074,3,4139,216,30074,2,2,1,2,2,2,2,2,0,0,2,1
2,166,29858,0,4136,166,29858,2,2,1,2,1,1,1,2,0,0,2,1
2,163,29692,2,4136,163,29692,2,2,1,2,1,1,1,2,0,0,2,2
2,146,29529,0,4134,146,29529,2,2,1,2,1,1,1,2,0,0,2,1
2,208,29383,0,4134,208,29383,2,2,1,2,1,1,1,2,0,0,2,1
2,145,29175,1,4134,145,29175,2,2,1,2,1,1,1,2,0,0,2,1
2,142,29030,1,4133,142,29030,2,2,1,2,1,1,1,2,0,0,2,2
2,150,28888,0,4132,150,28888,2,2,1,2,1,1,1,2,0,0,2,1
2,142,28738,1,4132,142,28738,2,2,1,2,1,1,1,2,0,0,2,1
2,57,28596,1,4131,57,28596,2,2,1,2,1,1,1,2,0,0,2,1
2,83,28539,0,4130,83,28539,2,2,1,2,1,1,1,2,0,0,2,1
2,129,28456,0,4130,129,28456,2,2,1,2,1,1,1,2,0,0,2,1
2,164,28327,0,4130,164,28327,2,2,1,2,1,1,1,2,0,0,2,1
2,127,28163,0,4130,127,28163,2,2,1,2,1,1,1,2,0,0,2,1
2,167,28036,0,4130,167,28036,2,2,1,2,1,1,1,2,0,0,2,2
2,154,27869,0,4130,154,27869,2,2,1,2,1,1,1,2,0,0,2,2
2,79,27715,1,4130,79,27715,2,2,1,2,1,1,1,2,0,0,2,1
2,97,27636,0,4129,97,27636,2,2,1,2,1,1,1,2,0,0,2,1
2,119,27539,0,4129,119,27539,2,2,1,2,1,1,1,2,0,0,2,1
2,152,27420,1,4129,152,27420,2,2,1,2,1,1,1,2,0,0,2,2
2,171,27268,1,4128,171,27268,2,2,1,2,1,1,1,2,0,0,2,1
2,124,27097,0,4127,124,27097,2,2,1,2,1,1,1,2,0,0,2,1
2,101,26973,0,4127,101,26973,2,2,1,2,1,1,1,2,0,0,2,1
2,88,26872,0,4127,88,26872,2,2,1,2,1,1,1,2,0,0,2,1
2,80,26784,0,4127,80,26784,2,2,1,2,1,1,1,2,0,0,2,2
2,102,26704,0,4127,102,26704,2,2,1,2,1,1,1,2,0,0,2,2
2,122,26602,1,4127,122,26602,2,2,1,2,1,1,1,2,0,0,2,2
2,93,26480,1,4126,93,26480,2,2,1,2,1,1,1,2,0,0,2,1
2,100,26387,0,4125,100,26387,2,2,1,2,1,1,1,2,0,0,2,2
2,102,26287,1,4125,102,26287,2,2,1,2,1,1,1,2,0,0,2,1
2,52,26185,1,4124,52,26185,2,2,1,2,1,1,1,2,0,0,2,1
2,50,26133,0,4123,50,26133,2,2,1,2,1,1,1,2,0,0,2,1
2,63,26083,0,4123,63,26083,2,2,1,2,1,1,1,2,0,0,3,1
2,82,26020,2,4123,82,26020,2,2,1,2,1,1,1,2,0,0,3,1
2,63,25938,0,4121,63,25938,2,2,1,2,1,1,1,2,0,0,2,2
2,59,25875,2,4121,59,25875,2,2,1,2,1,1,1,2,0,0,2,1
2,63,25816,1,4119,63,25816,2,2,1,2,1,1,1,2,0,0,2,2
2,27,25753,0,4118,27,25753,2,2,1,2,1,1,1,2,0,0,2,2
2,31,25726,0,4118,31,25726,2,2,1,2,1,1,1,2,0,0,2,2
2,67,25695,1,4118,67,25695,2,2,1,2,1,1,2,2,0,0,2,2
2,61,25628,0,4117,61,25628,2,2,1,2,1,1,2,2,0,0,2,2
2,66,25567,1,4117,66,25567,2,2,1,2,1,1,2,2,0,0,3,1
2,47,25501,2,4116,47,25501,2,2,1,2,1,1,2,2,0,0,3,1
2,67,25454,0,4114,67,25454,2,2,1,2,1,1,2,2,0,0,3,1
2,23,25387,1,4114,23,25387,2,2,1,2,1,1,2,2,0,0,2,2
2,44,25364,0,4113,44,25364,2,2,1,2,1,1,2,2,0,0,3,1
2,70,25320,1,4113,70,25320,2,2,1,2,1,1,2,2,0,0,3,1
2,44,25250,0,4112,44,25250,2,2,1,2,1,1,2,2,0,0,3,1
2,53,25206,0,4112,53,25206,2,2,1,2,1,1,2,2,0,0,3,1
2,56,25153,1,4112,56,25153,2,2,1,2,1,1,2,2,0,0,2,1
2,68,25097,0,4111,68,25097,2,2,1,2,1,1,2,2,0,0,2,1
2,36,25029,0,4111,36,25029,2,2,1,2,1,1,2,2,0,0,2,1
2,22,24993,1,4111,22,24993,2,2,1,2,1,1,2,2,0,0,3,1
2,31,24971,1,4110,31,24971,2,2,1,2,2,2,2,2,0,0,3,1
2,52,24940,1,4109,52,24940,2,2,1,2,2,2,2,2,0,0,3,1
2,66,24888,0,4108,66,24888,2,2,1,2,2,2,2,2,0,0,2,1
2,56,24822,1,4108,56,24822,2,2,1,2,2,2,2,2,0,0,2,1
2,65,24766,2,4107,65,24766,2,2,1,2,2,2,2,2,0,0,2,1
2,26,24701,1,4105,26,24701,2,2,1,2,2,2,2,2,0,0,2,1
2,28,24675,1,4104,28,24675,2,2,1,2,2,2,2,2,0,0,2,1
2,79,24647,1,4103,79,24647,2,2,1,2,2,2,2,2,0,0,2,1
2,50,24568,1,4102,50,24568,2,2,1,2,2,2,2,2,0,0,2,1
2,54,24518,3,4101,54,24518,2,2,1,2,2,2,2,2,0,0,2,1
2,66,24464,0,4098,66,24464,2,2,1,2,2,2,2,2,0,0,2,1
2,81,24398,3,4098,81,24398,2,2,1,2,2,2,2,2,0,0,2,1
2,21,24317,2,4095,21,24317,2,2,1,2,2,2,2,2,0,0,2,1
2,28,24296,2,4093,28,24296,2,2,1,2,2,2,2,2,0,0,2,1
2,51,24268,2,4091,51,24268,2,2,1,2,2,2,2,2,0,0,3,1
2,61,24217,1,4089,61,24217,2,2,1,2,2,2,2,2,0,0,2,1
2,55,24156,1,4088,55,24156,2,2,1,2,2,2,2,2,0,0,2,1
2,81,24101,2,4087,81,24101,2,2,1,2,2,2,2,2,0,0,2,1
2,64,24020,7,4085,64,24020,2,2,1,2,2,2,2,2,0,0,2,1
2,34,23956,1,4078,34,23956,2,2,1,2,2,2,2,2,0,0,2,1
2,42,23922,3,4077,42,23922,2,2,1,2,2,2,2,2,0,0,2,1
2,49,23880,5,4074,49,23880,2,2,1,2,2,2,2,2,0,0,2,1
2,54,23831,6,4069,54,23831,2,2,1,2,2,2,2,2,0,0,2,2
2,77,23777,2,4063,77,23777,2,2,1,2,2,2,2,2,0,0,2,2
2,39,23700,5,4061,39,23700,2,2,1,2,2,2,2,2,0,0,2,1
2,56,23661,3,4056,56,23661,2,2,1,2,2,2,2,2,0,0,2,1
2,36,23605,5,4053,36,23605,2,2,1,2,2,2,2,2,0,0,2,1
2,42,23569,7,4048,42,23569,2,2,1,2,2,2,2,2,0,0,2,1
2,60,23527,2,4041,60,23527,2,2,1,2,2,2,2,2,0,0,2,1
2,63,23467,8,4039,63,23467,2,2,1,2,2,2,2,2,0,0,2,1
2,39,23404,3,4031,39,23404,2,2,1,2,2,2,2,2,0,0,2,1
2,34,23365,5,4028,34,23365,2,2,2,2,3,3,3,2,0,0,2,1
2,49,23331,6,4023,49,23331,2,2,2,2,3,3,3,2,0,0,2,1
2,25,23282,6,4017,25,23282,2,2,2,2,3,3,3,2,0,0,2,1
2,20,23257,7,4011,20,23257,2,2,2,2,3,3,3,2,0,0,2,1
2,59,23237,6,4004,59,23237,2,2,2,2,3,3,3,2,0,0,3,1
2,39,23178,2,3998,39,23178,2,2,2,2,3,3,3,2,0,0,3,1
2,60,23139,8,3996,60,23139,2,2,2,2,3,3,3,2,0,0,3,1
2,44,23079,4,3988,44,23079,2,2,2,2,3,3,3,2,0,0,2,1
2,74,23035,11,3984,74,23035,2,2,2,2,3,3,3,2,0,0,2,1
2,57,22961,6,3973,57,22961,2,2,2,2,3,3,3,2,0,0,2,1
2,31,22904,8,3967,31,22904,2,2,2,2,3,3,3,2,0,0,2,1
2,74,22873,8,3959,74,22873,2,2,2,2,3,3,3,2,0,0,2,1
2,83,22799,5,3951,83,22799,2,2,2,2,3,3,3,2,0,0,2,2
2,77,22716,8,3946,77,22716,2,2,2,2,3,3,3,2,0,0,2,2
2,107,22639,4,3938,107,22639,2,2,2,2,3,3,3,2,0,0,2,2
2,113,22532,7,3934,113,22532,2,2,2,2,3,3,3,2,0,0,2,2
2,73,22419,7,3927,73,22419,2,2,2,2,3,3,3,2,0,0,2,2
2,89,22346,6,3920,89,22346,2,2,2,2,3,3,3,2,1,0,2,1
2,65,22257,8,3914,65,22257,2,2,2,2,3,3,3,3,1,0,2,2
2,71,22192,4,3906,71,22192,2,2,2,2,3,3,3,3,1,0,2,2
2,118,22121,14,3902,118,22121,2,2,2,2,3,3,3,3,1,0,2,1
2,130,22003,8,3888,130,22003,2,2,2,2,3,3,3,3,1,0,2,1
2,93,21873,11,3880,93,21873,2,2,2,2,3,3,3,3,1,0,2,1
2,46,21780,11,3869,46,21780,2,2,2,2,3,3,3,3,1,0,2,2
2,93,21734,9,3858,93,21734,2,2,2,2,3,3,3,3,1,0,1,1
2,110,21641,16,3849,110,21641,2,2,2,2,3,3,3,3,1,0,1,2
2,93,21531,15,3833,93,21531,2,2,2,2,3,3,3,3,1,0,2,1
2,123,21438,14,3818,123,21438,2,2,2,2,3,3,3,3,1,0,2,1
2,131,21315,20,3804,131,21315,2,2,2,2,3,3,3,3,1,0,2,1
2,138,21184,15,3784,138,21184,2,2,2,2,3,3,3,3,1,0,2,1
2,61,21046,10,3769,61,21046,2,2,2,2,3,3,3,3,1,1,2,1
2,83,20985,17,3759,83,20985,2,2,2,2,3,3,3,3,1,1,2,1
2,160,20902,27,3742,160,20902,2,2,2,2,3,3,3,3,1,1,2,1
2,163,20742,25,3715,163,20742,2,2,2,2,3,3,3,3,1,1,2,1
2,150,20579,19,3690,150,20579,2,2,2,2,3,3,3,3,1,1,2,1
2,150,20429,22,3671,150,20429,2,2,2,2,3,3,3,3,1,1,2,1
2,147,20279,27,3649,147,20279,2,2,2,2,3,3,3,3,1,1,2,1
2,103,20132,25,3622,103,20132,2,2,2,2,3,3,3,3,1,1,2,1
2,150,20029,25,3597,150,20029,2,2,2,2,3,3,3,3,1,1,2,1
2,190,19879,24,3572,190,19879,2,2,2,2,3,3,3,3,1,1,2,1
2,246,19689,24,3548,246,19689,2,2,2,3,3,3,3,3,1,1,2,1
2,244,19443,41,3524,244,19443,2,2,2,3,3,3,3,3,1,1,2,1
2,256,19199,22,3483,256,19199,2,2,2,3,3,3,3,3,1,1,2,1
2,283,18943,39,3461,283,18943,2,2,2,3,3,3,3,3,1,1,2,1
2,154,18660,33,3422,154,18660,2,2,2,3,3,3,3,3,1,1,2,1
2,174,18506,35,3389,174,18506,2,2,2,3,3,3,3,3,1,1,2,1
2,210,18332,30,3354,210,18332,2,2,2,3,3,3,3,3,1,1,2,1
2,217,18122,33,3324,217,18122,2,2,2,3,3,3,3,3,1,1,1,1
2,330,17905,35,3291,330,17905,2,2,2,3,3,3,3,3,1,1,1,1
2,315,17575,35,3256,315,17575,2,2,2,3,3,3,3,3,1,1,1,1
2,391,17260,25,3221,391,17260,2,2,2,3,3,3,3,3,1,1,1,1
2,209,16869,34,3196,209,16869,2,2,2,3,3,3,3,3,1,1,1,1
2,202,16660,40,3162,202,16660,3,3,3,3,3,3,3,3,1,1,2,1
2,229,16458,36,3122,229,16458,3,3,3,3,3,3,3,3,1,1,2,1
2,396,16229,49,3086,396,16229,3,3,3,3,3,3,3,3,1,1,2,1
2,388,15833,51,3037,388,15833,3,3,3,3,3,3,3,3,1,1,1,1
2,330,15445,48,2986,330,15445,3,3,3,3,3,3,3,3,1,1,1,1
2,392,15115,36,2938,392,15115,3,3,3,3,3,3,3,3,1,1,2,1
2,317,14723,54,2902,317,14723,3,3,3,3,3,3,3,3,1,1,2,2
2,301,14406,38,2848,301,14406,3,3,3,3,3,3,3,3,1,1,2,1
2,493,14105,72,2810,493,14105,3,3,3,3,3,3,3,3,1,1,2,1
2,425,13612,67,2738,425,13612,3,3,3,3,3,3,3,3,1,1,2,1
2,474,13187,46,2671,474,13187,3,3,3,3,3,3,3,3,1,1,1,2
2,463,12713,67,2625,463,12713,3,3,3,3,3,3,3,3,1,1,1,2
2,511,12250,58,2558,511,12250,3,3,3,3,3,3,3,3,1,1,2,1
2,358,11739,64,2500,358,11739,3,3,3,3,3,3,3,3,1,1,2,1
2,377,11381,59,2436,377,11381,3,3,3,3,3,3,3,3,1,1,1,1
2,422,11004,85,2377,422,11004,3,3,3,3,3,3,3,3,1,1,1,1
2,476,10582,60,2292,476,10582,3,3,3,3,3,3,3,3,1,1,2,1
2,522,10106,76,2232,522,10106,3,3,3,3,3,3,3,3,1,1,2,1
2,406,9584,79,2156,406,9584,3,3,3,3,3,3,3,3,1,1,2,1
2,362,9178,72,2077,362,9178,3,3,3,3,3,3,3,3,1,1,2,1
2,317,8816,75,2005,317,8816,3,3,3,3,3,3,3,3,1,1,1,1
2,329,8499,76,1930,329,8499,3,3,3,3,3,3,3,3,1,1,1,2
2,365,8170,87,1854,365,8170,3,3,3,3,3,3,3,3,1,1,1,1
2,337,7805,84,1767,337,7805,3,3,3,3,3,3,3,3,1,1,1,1
2,295,7468,86,1683,295,7468,3,3,3,3,3,3,3,3,1,1,1,1
2,289,7173,73,1597,289,7173,3,3,3,3,3,3,3,3,1,1,1,1
2,292,6884,82,1524,292,6884,3,3,3,3,3,3,3,3,1,1,1,1
2,260,6592,101,1442,260,6592,3,3,3,3,3,3,3,3,1,1,2,1
2,271,6332,103,1341,271,6332,3,3,3,3,3,3,3,3,1,1,2,1
2,323,6061,71,1238,323,6061,3,3,3,3,3,3,3,3,1,1,2,1
2,326,5738,96,1167,326,5738,3,3,3,3,3,3,3,3,1,1,2,1
2,409,5412,114,1071,409,5412,3,3,3,3,3,3,3,3,1,1,2,1
2,389,5003,111,957,389,5003,3,3,3,3,3,3,3,3,1,1,2,1
2,385,4614,76,846,385,4614,3,3,3,3,3,3,3,3,1,1,2,1
2,282,4229,89,770,282,4229,3,3,3,3,3,3,3,3,1,1,2,1
2,269,3947,71,681,269,3947,3,3,3,3,3,3,3,3,1,1,1,1
2,352,3678,86,610,352,3678,3,3,3,3,3,3,3,3,1,1,1,1
2,372,3326,70,524,372,3326,3,3,3,3,3,3,3,3,1,1,1,1
2,333,2954,74,454,333,2954,3,3,3,3,3,3,3,3,1,1,1,1
2,322,2621,73,380,322,2621,3,3,3,3,3,3,3,3,1,1,1,1
2,300,2299,49,307,300,2299,3,3,3,3,3,3,3,3,1,1,1,1
2,209,1999,49,258,209,1999,3,3,3,3,3,3,3,3,1,1,1,1
2,183,1790,37,209,183,1790,3,3,3,3,3,3,3,3,1,1,1,1
2,243,1607,40,172,243,1607,3,3,3,3,3,3,3,3,1,1,1,1
2,216,1364,34,132,216,1364,3,3,3,3,3,3,3,3,1,1,1,1
2,188,1148,22,98,188,1148,3,3,3,3,3,3,3,3,1,1,1,1
2,165,960,22,76,165,960,3,3,3,3,3,3,3,3,1,1,1,1
2,194,795,13,54,194,795,3,3,3,3,3,3,3,3,1,1,1,1
2,90,601,13,41,90,601,1,1,1,1,1,1,1,1,0,1,1,1
2,78,511,9,28,78,511,1,1,1,1,1,1,1,1,0,1,1,1
2,70,433,2,19,70,433,1,1,1,1,1,1,1,1,0,0,1,1
2,57,363,5,17,57,363,1,1,1,1,1,1,1,1,0,0,1,2
2,74,306,3,12,74,306,1,1,1,1,1,1,1,1,0,0,1,2
2,38,232,2,9,38,232,1,1,1,1,1,1,1,1,0,0,2,1
2,24,194,2,7,24,194,1,1,1,1,1,1,1,1,0,0,1,2
2,35,170,2,5,35,170,1,1,1,1,1,1,1,1,0,0,1,2
2,16,135,0,3,16,135,1,1,1,1,1,1,1,1,0,0,1,2
2,37,119,1,3,37,119,1,1,1,1,1,1,1,1,0,0,1,1
2,18,82,0,2,18,82,1,1,1,1,1,1,1,1,0,0,1,1
2,14,64,0,2,14,64,1,1,1,1,1,1,1,1,0,0,2,1
2,16,50,0,2,16,50,1,1,1,1,1,1,1,1,0,0,2,2
2,4,34,1,2,4,34,1,1,1,1,1,1,1,1,0,0,1,2
2,2,30,0,1,2,30,1,1,1,1,1,1,1,1,0,0,1,1
2,3,28,0,1,3,28,1,1,1,1,1,1,1,1,0,0,1,2
2,5,25,0,1,5,25,1,1,1,1,1,1,1,1,0,0,1,2
2,1,20,0,1,1,20,1,1,1,1,1,1,1,1,0,0,1,2
2,7,19,0,1,7,19,1,1,1,1,1,1,1,1,0,0,1,2
2,7,12,0,1,7,12,1,1,1,1,1,1,1,1,0,0,1,2
2,0,5,1,1,0,5,1,1,1,1,1,1,1,1,0,0,1,1
