Local time in Bern / Liebefeld,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.05.2020 22:00,11.7,715.9,764.5,0.6,83,Wind blowing from the south,1,,,, ,,,,,,,,,,,8.8,No precipitation,1,,,,
03.05.2020 21:00,11.3,715.8,764.5,0.5,86,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,9.1,No precipitation,1,,,,
03.05.2020 20:00,11.7,715.5,764.2,0.1,83,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,8.9,No precipitation,1,,,,
03.05.2020 19:00,14.1,715.3,763.6,0.0,70,Wind blowing from the west,1,,,, ,,,,16.0,,,,,,,8.6,No precipitation,12,,,,
03.05.2020 18:00,14.7,715.3,763.4,-0.2,63,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,7.6,No precipitation,1,,,,
03.05.2020 17:00,14.8,715.4,763.5,-0.2,61,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,7.4,No precipitation,1,,,,
03.05.2020 16:00,15.6,715.3,763.3,-0.3,59,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,7.5,No precipitation,1,,,,
03.05.2020 15:00,15.5,715.5,763.5,-0.3,57,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,6.9,No precipitation,1,,,,
03.05.2020 14:00,14.5,715.6,763.8,-0.3,59,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,6.6,No precipitation,1,,,,
03.05.2020 13:00,14.9,715.6,763.6,-0.5,59,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,6.9,No precipitation,6,,,,
03.05.2020 12:00,13.4,715.8,764.2,-0.2,70,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,7.9,No precipitation,1,,,,
03.05.2020 11:00,13.0,715.9,764.4,0.0,71,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,7.9,No precipitation,1,,,,
03.05.2020 10:00,10.9,716.1,764.9,0.3,86,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,8.6,No precipitation,1,,,,
03.05.2020 09:00,9.3,716.0,765.1,0.6,87,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,7.2,No precipitation,1,,,,
03.05.2020 08:00,7.9,715.9,765.4,0.9,90,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,6.3,No precipitation,1,,,,
03.05.2020 07:00,6.0,715.8,765.5,1.0,95,Wind blowing from the north-northwest,1,,,, ,,,2.9,,,,,,,,5.3,0.3,12,,,,
03.05.2020 06:00,3.4,715.4,765.7,0.7,98,Wind blowing from the north,1,,,, ,,,,,,,,,,,3.1,No precipitation,1,,,,
03.05.2020 05:00,3.5,715.0,765.1,0.4,97,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,3.1,No precipitation,1,,,,
03.05.2020 04:00,4.1,714.8,764.8,0.2,98,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,3.8,No precipitation,1,,,,
03.05.2020 03:00,4.5,714.7,764.7,0.3,98,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,4.2,No precipitation,1,,,,
03.05.2020 02:00,4.9,714.6,764.5,0.5,97,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,4.5,No precipitation,1,,,,
03.05.2020 01:00,5.2,714.6,764.4,0.6,97,Wind blowing from the south,0,,,, ,,,,,,,,,,,4.8,0.3,6,,,,
03.05.2020 00:00,5.9,714.4,764.0,1.1,96,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,5.3,No precipitation,1,,,,
02.05.2020 23:00,6.8,714.1,763.6,1.0,93,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,,5.8,0.2,1,,,,
02.05.2020 22:00,7.7,714.0,763.3,1.6,93,Wind blowing from the east,1,,,, ,,,,,,,,,,,6.7,0.1,1,,,,
02.05.2020 21:00,8.0,713.3,762.5,1.3,86,Wind blowing from the north,1,,,, ,,,,,,,,,,,5.8,No precipitation,1,,,,
02.05.2020 20:00,8.7,713.1,762.1,1.8,94,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,7.7,No precipitation,1,,,,
02.05.2020 19:00,9.3,712.4,761.3,1.4,91,Wind blowing from the north,2,,,, ,,,,14.4,,,,,,,7.9,7.0,12,,,,
02.05.2020 18:00,9.1,712.0,760.9,0.7,93,Wind blowing from the north,3,,,, ,,,,,,,,,,,8.0,5.0,1,,,,
02.05.2020 17:00,12.4,711.3,759.5,-0.1,84,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,9.7,0.1,1,,,,
02.05.2020 16:00,12.5,711.0,759.2,-0.4,87,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,10.3,No precipitation,1,,,,
02.05.2020 15:00,13.5,711.3,759.4,-0.3,78,Wind blowing from the south-west,6,,,, ,,,,,,,,,,,9.7,No precipitation,1,,,,
02.05.2020 14:00,12.6,711.4,759.7,-0.3,83,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,9.7,0.3,1,,,,
02.05.2020 13:00,13.7,711.4,759.4,-0.5,71,Wind blowing from the west,5,,,, ,,,,,,,,,,,8.4,No precipitation,6,,,,
02.05.2020 12:00,12.4,711.6,759.9,-0.2,70,Wind blowing from the west,3,,,, ,,,,,,,,,,,7.0,No precipitation,1,,,,
02.05.2020 11:00,12.6,711.7,759.9,0.0,65,Wind blowing from the south-west,7,,,, ,,,,,,,,,,,6.2,No precipitation,1,,,,
02.05.2020 10:00,11.9,711.9,760.3,0.5,73,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,7.1,No precipitation,1,,,,
02.05.2020 09:00,10.8,711.8,760.4,0.8,78,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,7.0,No precipitation,1,,,,
02.05.2020 08:00,9.6,711.7,760.6,0.9,85,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,7.2,No precipitation,1,,,,
02.05.2020 07:00,9.1,711.4,760.2,0.6,90,Wind blowing from the south,2,,,, ,,,8.3,,,,,,,,7.6,10.0,12,,,,
02.05.2020 06:00,8.4,711.0,760.0,0.5,93,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,7.3,0.6,1,,,,
02.05.2020 05:00,8.5,710.8,759.7,0.3,91,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,7.1,No precipitation,1,,,,
02.05.2020 04:00,8.5,710.8,759.7,0.7,91,Wind blowing from the south,1,,,, ,,,,,,,,,,,7.1,0.2,1,,,,
02.05.2020 03:00,8.6,710.5,759.4,1.0,89,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,6.9,No precipitation,1,,,,
02.05.2020 02:00,8.4,710.5,759.4,2.3,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,7.1,0.1,1,,,,
02.05.2020 01:00,8.5,710.1,759.0,1.7,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,7.2,9.0,6,,,,
02.05.2020 00:00,9.1,709.5,758.2,1.2,92,Wind blowing from the west,2,,,, ,,,,,,,,,,,7.9,5.0,1,,,,
01.05.2020 23:00,9.8,708.2,756.7,0.1,91,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,8.4,0.2,1,,,,
01.05.2020 22:00,9.9,708.4,756.9,1.2,90,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,8.4,0.8,1,,,,
01.05.2020 21:00,9.9,708.3,756.8,0.9,93,Wind blowing from the south,2,,,, ,,,,,,,,,,,8.8,0.5,1,,,,
01.05.2020 20:00,9.8,708.1,756.6,1.0,92,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,8.5,2.0,1,,,,
01.05.2020 19:00,10.6,707.2,755.5,0.6,85,Wind blowing from the south-west,2,,,, ,,,,12.7,,,,,,,8.2,3.0,12,,,,
01.05.2020 18:00,10.9,707.4,755.6,0.8,86,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,8.7,2.0,1,,,,
01.05.2020 17:00,11.6,707.1,755.2,-0.1,78,Wind blowing from the west-southwest,7,,,, ,,,,,,,,,,,7.8,0.5,1,,,,
01.05.2020 16:00,12.2,706.6,754.5,-0.7,75,Wind blowing from the west-southwest,6,,,, ,,,,,,,,,,,7.9,0.1,1,,,,
01.05.2020 15:00,10.7,706.6,754.9,-1.5,80,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,7.3,No precipitation,1,,,,
01.05.2020 14:00,10.3,707.2,755.6,-1.2,82,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,7.4,No precipitation,1,,,,
01.05.2020 13:00,10.0,707.3,755.7,-1.2,83,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,7.3,0.6,6,,,,
01.05.2020 12:00,9.5,708.1,756.7,-0.4,78,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,,5.9,0.1,1,,,,
01.05.2020 11:00,9.4,708.4,757.0,-0.1,83,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,6.6,0.3,1,,,,
01.05.2020 10:00,9.6,708.5,757.1,-0.2,75,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,5.3,No precipitation,1,,,,
01.05.2020 09:00,9.5,708.5,757.1,-0.2,78,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,5.9,No precipitation,1,,,,
01.05.2020 08:00,9.5,708.5,757.1,0.2,77,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,5.7,No precipitation,1,,,,
01.05.2020 07:00,8.8,708.7,757.5,0.3,81,Wind blowing from the west-southwest,3,,,, ,,,7.5,,,,,,,,5.6,2.0,12,,,,
01.05.2020 06:00,8.4,708.7,757.5,0.0,82,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,5.4,No precipitation,1,,,,
01.05.2020 05:00,8.2,708.3,757.1,-0.5,91,Wind blowing from the south,2,,,, ,,,,,,,,,,,6.8,No precipitation,1,,,,
01.05.2020 04:00,8.4,708.4,757.1,-0.8,92,Wind blowing from the south,1,,,, ,,,,,,,,,,,7.2,No precipitation,1,,,,
01.05.2020 03:00,8.5,708.7,757.4,-0.5,87,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,6.5,0.1,1,,,,
01.05.2020 02:00,8.1,708.8,757.7,-0.3,92,Wind blowing from the south,3,,,, ,,,,,,,,,,,6.8,0.7,1,,,,
01.05.2020 01:00,8.5,709.2,758.0,-0.1,87,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,6.5,1.0,6,,,,
01.05.2020 00:00,8.4,709.2,758.0,-0.4,92,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,7.1,No precipitation,1,,,,
30.04.2020 23:00,7.7,709.1,758.1,-0.1,94,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,6.8,No precipitation,1,,,,
30.04.2020 22:00,7.6,709.3,758.2,0.5,92,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,6.4,No precipitation,1,,,,
30.04.2020 21:00,9.0,709.6,758.3,1.0,87,Wind blowing from the south,3,,,, ,,,,,,,,,,,6.9,No precipitation,1,,,,
30.04.2020 20:00,9.4,709.2,757.9,0.8,85,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,7.0,No precipitation,1,,,,
30.04.2020 19:00,9.5,708.8,757.4,-0.2,89,Wind blowing from the south-west,1,,,, ,,,,10.8,,,,,,,7.8,9.0,12,,,,
30.04.2020 18:00,9.7,708.6,757.1,-0.2,87,Wind blowing from the south,2,,,, ,,,,,,,,,,,7.6,No precipitation,1,,,,
30.04.2020 17:00,9.5,708.4,757.0,-0.7,90,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,8.0,0.3,1,,,,
30.04.2020 16:00,9.9,709.0,757.6,-0.3,91,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,8.5,0.7,1,,,,
30.04.2020 15:00,10.2,708.8,757.3,-0.5,91,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,8.8,0.1,1,,,,
30.04.2020 14:00,9.5,709.1,757.7,-0.1,92,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,8.3,1.0,1,,,,
30.04.2020 13:00,9.2,709.3,757.9,0.0,89,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,7.5,7.0,6,,,,
30.04.2020 12:00,9.5,709.3,757.9,-0.2,87,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,7.5,1.0,1,,,,
30.04.2020 11:00,10.2,709.2,757.7,-0.4,84,Wind blowing from the south-southwest,4,,,, ,,,,,,,,,,,7.5,0.7,1,,,,
30.04.2020 10:00,10.5,709.3,757.8,-0.2,82,Wind blowing from the south-southwest,4,,,, ,,,,,,,,,,,7.5,0.6,1,,,,
30.04.2020 09:00,10.2,709.5,758.0,0.7,89,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,8.5,0.2,1,,,,
30.04.2020 08:00,9.5,709.6,758.3,1.0,93,Wind blowing from the south,2,,,, ,,,,,,,,,,,8.4,2.0,1,,,,
30.04.2020 07:00,9.3,709.5,758.2,0.6,93,Wind blowing from the south,2,,,, ,,,6.7,,,,,,,,8.2,0.4,12,,,,
30.04.2020 06:00,9.1,708.8,757.5,-0.3,89,Wind blowing from the south-southwest,0,,,, ,,,,,,,,,,,7.4,No precipitation,1,,,,
30.04.2020 05:00,9.2,708.6,757.3,-0.9,86,Wind blowing from the south,1,,,, ,,,,,,,,,,,6.9,No precipitation,1,,,,
30.04.2020 04:00,9.3,708.9,757.6,-1.0,83,Wind blowing from the south,2,,,, ,,,,,,,,,,,6.5,No precipitation,1,,,,
30.04.2020 03:00,9.4,709.1,757.8,-1.0,81,Wind blowing from the south,3,,,, ,,,,,,,,,,,6.2,No precipitation,1,,,,
30.04.2020 02:00,8.7,709.5,758.3,-0.6,86,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,6.4,No precipitation,1,,,,
30.04.2020 01:00,7.3,709.9,758.9,-0.5,92,Wind blowing from the west,0,,,, ,,,,,,,,,,,6.0,No precipitation,6,,,,
30.04.2020 00:00,8.7,710.1,758.9,-0.4,84,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,,6.1,No precipitation,1,,,,
29.04.2020 23:00,7.4,710.1,759.1,-0.1,89,Wind blowing from the north-northwest,0,,,, ,,,,,,,,,,,5.7,No precipitation,1,,,,
29.04.2020 22:00,8.3,710.4,759.3,0.4,84,Calm no wind,0,,,, ,,,,,,,,,,,5.8,No precipitation,1,,,,
29.04.2020 21:00,10.4,710.5,759.0,0.2,70,Wind blowing from the south,1,,,, ,,,,,,,,,,,5.1,No precipitation,1,,,,
29.04.2020 20:00,10.6,710.2,758.8,-0.2,72,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,5.8,No precipitation,1,,,,
29.04.2020 19:00,13.1,710.0,758.0,-0.4,59,Wind blowing from the west-southwest,2,,,, ,,,,15.6,,,,,,,5.1,0.1,12,,,,
29.04.2020 18:00,14.0,710.3,758.2,0.1,63,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,7.0,No precipitation,1,,,,
29.04.2020 17:00,13.5,710.4,758.4,-0.1,66,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,7.3,No precipitation,1,,,,
29.04.2020 16:00,12.6,710.4,758.5,-0.4,66,Wind blowing from the west,5,,,, ,,,,,,,,,,,6.3,No precipitation,1,,,,
29.04.2020 15:00,15.5,710.2,757.8,-1.0,55,Wind blowing from the west,4,,,, ,,,,,,,,,,,6.5,No precipitation,1,,,,
29.04.2020 14:00,15.4,710.5,758.1,-0.5,61,Wind blowing from the west,4,,,, ,,,,,,,,,,,7.8,No precipitation,1,,,,
29.04.2020 13:00,14.4,710.8,758.6,-0.3,68,Wind blowing from the west,3,,,, ,,,,,,,,,,,8.5,0.1,6,,,,
29.04.2020 12:00,10.8,711.2,759.7,0.2,80,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,7.4,0.1,1,,,,
29.04.2020 11:00,11.3,711.0,759.4,0.1,69,Wind blowing from the west,4,,,, ,,,,,,,,,,,5.8,No precipitation,1,,,,
29.04.2020 10:00,11.8,711.1,759.4,0.3,66,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,,5.5,No precipitation,1,,,,
29.04.2020 09:00,10.6,711.0,759.5,0.3,79,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,7.0,No precipitation,1,,,,
29.04.2020 08:00,9.1,710.9,759.7,0.4,89,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,7.4,No precipitation,1,,,,
29.04.2020 07:00,8.1,710.8,759.8,0.3,91,Wind blowing from the south-southwest,1,,,, ,,,7.4,,,,,,,,6.7,6.0,12,,,,
29.04.2020 06:00,7.6,710.7,759.8,0.6,93,Wind blowing from the south,1,,,, ,,,,,,,,,,,6.5,0.5,1,,,,
29.04.2020 05:00,7.5,710.5,759.7,0.6,90,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,6.0,0.2,1,,,,
29.04.2020 04:00,7.8,710.5,759.5,0.6,91,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,6.4,1.0,1,,,,
29.04.2020 03:00,8.6,710.1,758.9,0.1,92,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,7.4,1.0,1,,,,
29.04.2020 02:00,9.1,709.9,758.6,0.0,92,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,7.9,0.3,1,,,,
29.04.2020 01:00,8.8,709.9,758.7,0.0,92,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,7.5,3.0,6,,,,
29.04.2020 00:00,8.9,710.0,758.8,-0.1,91,Wind blowing from the south,2,,,, ,,,,,,,,,,,7.5,0.1,1,,,,
28.04.2020 23:00,9.0,709.9,758.6,0.0,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,7.8,0.1,1,,,,
28.04.2020 22:00,9.3,709.9,758.7,0.4,91,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,7.9,0.4,1,,,,
28.04.2020 21:00,9.6,710.1,758.8,1.1,95,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,8.8,1.0,1,,,,
28.04.2020 20:00,9.5,709.9,758.5,1.3,94,Wind blowing from the south,1,,,, ,,,,,,,,,,,8.5,2.0,1,,,,
28.04.2020 19:00,9.9,709.5,758.1,1.2,93,Wind blowing from the south-west,2,,,, ,,,,15.5,,,,,,,8.8,7.0,12,,,,
28.04.2020 18:00,10.6,709.0,757.4,0.9,92,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,9.4,2.0,1,,,,
28.04.2020 17:00,11.2,708.6,756.9,0.4,90,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,9.6,2.0,1,,,,
28.04.2020 16:00,11.9,708.3,756.4,0.0,89,Wind blowing from the south,3,,,, ,,,,,,,,,,,10.2,0.5,1,,,,
28.04.2020 15:00,13.0,708.1,756.1,-0.3,78,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,9.3,No precipitation,1,,,,
28.04.2020 14:00,13.7,708.2,756.0,-0.5,73,Wind blowing from the west,4,,,, ,,,,,,,,,,,8.9,No precipitation,1,,,,
28.04.2020 13:00,14.3,708.3,756.0,-0.7,71,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,9.0,0.2,6,,,,
28.04.2020 12:00,15.1,708.4,756.0,-0.5,72,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,10.1,No precipitation,1,,,,
28.04.2020 11:00,14.2,708.7,756.5,-0.1,74,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,9.5,No precipitation,1,,,,
28.04.2020 10:00,13.6,709.0,756.8,0.3,82,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
28.04.2020 09:00,11.8,708.9,757.1,0.4,88,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,9.8,No precipitation,1,,,,
28.04.2020 08:00,11.3,708.8,757.1,0.5,90,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,9.7,0.2,1,,,,
28.04.2020 07:00,11.7,708.7,756.9,0.3,90,Wind blowing from the south-southwest,2,,,, ,,,11.7,,,,,,,,10.1,8.0,12,,,,
28.04.2020 06:00,11.9,708.5,756.7,-0.2,97,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,,11.4,2.0,1,,,,
28.04.2020 05:00,11.9,708.3,756.4,-0.4,95,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.1,0.5,1,,,,
28.04.2020 04:00,11.8,708.4,756.6,-0.6,96,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.2,1.0,1,,,,
28.04.2020 03:00,11.9,708.7,756.9,-0.8,95,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,11.1,0.3,1,,,,
28.04.2020 02:00,12.0,708.7,756.8,-0.9,94,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.0,0.3,1,,,,
28.04.2020 01:00,11.9,709.0,757.1,-0.6,94,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,10.9,2.0,6,,,,
28.04.2020 00:00,12.4,709.5,757.6,-0.1,89,Wind blowing from the south,2,,,, ,,,,,,,,,,,10.7,0.1,1,,,,
27.04.2020 23:00,12.6,709.6,757.7,0.4,91,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
27.04.2020 22:00,12.4,709.6,757.8,1.7,91,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
27.04.2020 21:00,12.6,709.6,757.7,1.8,91,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,11.1,2.0,1,,,,
27.04.2020 20:00,13.9,709.2,757.0,1.3,81,Wind blowing from the south-west,7,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
27.04.2020 19:00,17.9,707.9,754.9,-0.3,53,Wind blowing from the west,1,,,, ,,,,20.4,,,,,,,8.1,No precipitation,12,,,,
27.04.2020 18:00,18.6,707.8,754.6,-1.0,44,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,6.2,No precipitation,1,,,,
27.04.2020 17:00,20.0,707.9,754.6,-1.6,42,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,6.8,No precipitation,1,,,,
27.04.2020 16:00,20.4,708.2,754.9,-1.8,46,Wind blowing from the west,2,,,, ,,,,,,,,,,,8.5,No precipitation,1,,,,
27.04.2020 15:00,19.6,708.8,755.6,-1.7,46,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,7.5,No precipitation,1,,,,
27.04.2020 14:00,19.2,709.5,756.4,-1.3,44,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,6.7,No precipitation,1,,,,
27.04.2020 13:00,18.0,710.0,757.2,-1.1,46,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,6.2,No precipitation,6,,,,
27.04.2020 12:00,16.5,710.5,757.9,-0.6,67,Wind blowing from the west,2,,,, ,,,,,,,,,,,10.2,No precipitation,1,,,,
27.04.2020 11:00,15.3,710.8,758.5,-0.4,70,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,9.9,No precipitation,1,,,,
27.04.2020 10:00,13.5,711.1,759.2,0.0,77,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,9.5,No precipitation,1,,,,
27.04.2020 09:00,12.8,711.1,759.3,0.0,83,Wind blowing from the west,2,,,, ,,,,,,,,,,,10.0,No precipitation,1,,,,
27.04.2020 08:00,11.0,711.2,759.7,0.3,88,Wind blowing from the west,1,,,, ,,,,,,,,,,,9.1,No precipitation,1,,,,
27.04.2020 07:00,10.1,711.1,759.8,0.1,92,Wind blowing from the south,3,,,, ,,,10.0,,,,,,,,8.8,0.3,12,,,,
27.04.2020 06:00,10.2,711.1,759.7,0.0,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,8.9,No precipitation,1,,,,
27.04.2020 05:00,10.0,710.9,759.6,0.0,95,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.2,No precipitation,1,,,,
27.04.2020 04:00,10.3,711.0,759.6,0.2,95,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.5,No precipitation,1,,,,
27.04.2020 03:00,11.3,711.1,759.5,0.3,93,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.2,No precipitation,1,,,,
27.04.2020 02:00,11.2,710.9,759.4,0.4,96,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
27.04.2020 01:00,11.6,710.8,759.2,0.5,96,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,11.0,0.3,6,,,,
27.04.2020 00:00,11.6,710.8,759.2,,97,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,11.1,,,,,,
26.04.2020 23:00,12.5,710.5,758.7,0.5,95,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
26.04.2020 22:00,12.0,710.3,758.5,0.5,97,Calm no wind,0,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
26.04.2020 21:00,12.1,710.2,758.5,0.5,96,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,11.5,0.2,1,,,,
26.04.2020 20:00,12.5,710.0,758.2,0.2,94,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.6,0.1,1,,,,
26.04.2020 19:00,12.7,709.8,757.9,0.0,94,Wind blowing from the north-east,1,,,, ,,,,19.6,,,,,,,11.7,15.0,12,,,,
26.04.2020 18:00,12.9,709.7,757.8,0.1,88,Calm no wind,0,,,, ,,,,,,,,,,,11.0,0.1,1,,,,
26.04.2020 17:00,12.7,709.8,757.9,1.1,89,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,11.0,2.0,1,,,,
26.04.2020 16:00,12.2,709.8,757.9,0.9,89,Wind blowing from the south,2,,,, ,,,,,,,,,,,10.5,7.0,1,,,,
26.04.2020 15:00,12.4,709.6,757.7,0.6,87,Wind blowing from the south-southwest,5,,,, ,,,,,,,,,,,10.2,5.0,1,,,,
26.04.2020 14:00,16.9,708.7,756.0,-0.7,60,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,9.1,0.1,1,,,,
26.04.2020 13:00,18.5,708.9,755.9,,49,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,7.4,No precipitation,6,,,,
26.04.2020 12:00,18.6,709.0,756.1,-0.2,48,Wind blowing from the north,2,,,, ,,,,,,,,,,,7.3,No precipitation,1,,,,
26.04.2020 11:00,17.7,709.4,756.6,0.2,51,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,7.4,No precipitation,1,,,,
26.04.2020 10:00,16.9,709.4,756.7,0.4,60,Wind blowing from the west,1,,,, ,,,,,,,,,,,9.1,No precipitation,1,,,,
26.04.2020 09:00,14.5,709.2,756.9,0.2,63,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,7.4,No precipitation,1,,,,
26.04.2020 08:00,12.6,709.2,757.3,0.3,77,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,8.7,No precipitation,1,,,,
26.04.2020 07:00,11.7,709.0,757.3,-0.1,87,Wind blowing from the north,0,,,, ,,,9.4,,,,,,,,9.5,No precipitation,12,,,,
26.04.2020 06:00,10.5,709.0,757.4,0.1,90,Calm no wind,0,,,, ,,,,,,,,,,,8.9,No precipitation,1,,,,
26.04.2020 05:00,11.0,708.9,757.3,-0.1,88,Calm no wind,0,,,, ,,,,,,,,,,,9.1,No precipitation,1,,,,
26.04.2020 04:00,10.9,709.1,757.5,0.0,87,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,8.8,No precipitation,1,,,,
26.04.2020 03:00,10.2,708.9,757.3,-0.2,88,Wind blowing from the east-northeast,0,,,, ,,,,,,,,,,,8.2,No precipitation,1,,,,
